,Total Current Assets,Total Current Liabilities,Total Debt,"Total Assets, Reported",Net Income - Actual,Revenue Per Share,Total Revenue,Total Equity,Total CO2 Equivalent Emissions To Revenues USD in million,Company Market Capitalization,"Property Plant And Equipment, Total - Gross",P/E (Daily Time Series Ratio),returns_yearly,Current Ratio,Debt-to-Equity Ratio,Return on Assets,Revenue Per Employee,Return on Equity,Asset Turnover Ratio,Net Income Margin,RIC,Year,ESG Score
3521,3.5302563007785954,4.783250297526435,0.20995410186962626,1.6283405532611657,-0.031025201738849786,0.20646855212918583,0.7598065999472498,0.6315062482965731,-0.5659184804067685,0.3103236013353779,-0.2601614493986239,-0.0057618271705801565,0.5106048590728637,-0.7238856870604102,-0.3058499167164329,-0.9058431935127403,-0.09909737452079123,-0.6244103852194398,-0.641760060582994,-0.6609352528931881,ALSO.PA,2017,84.5933969
3522,3.373859544995779,5.463537991351312,0.17815275254665966,1.8067103692356368,0.4654717147472059,0.3725335367902212,1.0346591333656607,0.739171821115346,-0.5756318339894971,0.2868611127711477,-0.1433002133980221,-0.6146709997658781,-0.4118941223435526,-0.8936014021678038,-0.379907163060729,-0.6918459702121476,0.07697199312952308,-0.283147565894127,-0.5533685369027364,-0.48402099105746194,ALSO.PA,2018,89.99973382
3523,4.174605618131538,5.222110709640117,-0.11353111689956755,1.5847870189515456,0.42552273238754873,0.36137027149232465,1.0353877168554237,0.9162667177588811,-0.5742204219164557,0.7053699065118609,-0.14846866518771265,0.4149167693094511,0.5666409036494471,-0.6483492404650544,-0.6446259618249355,-0.6576069746578708,-0.213851917655517,-0.40829665727737136,-0.46206023086210546,-0.5039461427135092,ALSO.PA,2019,86.82260733
3524,3.691934715479781,4.906006068441719,0.03966234076344102,1.4640445761986969,0.42339707144487393,0.3508622295475859,1.0333300453859728,0.5114700535148309,-0.5683516944399437,1.4574024459910526,-0.014045820027096962,0.40312377418467954,0.2882952156749986,-0.7065812065783158,-0.3869251693392337,-0.6255645483502871,-0.47868803962428097,-0.1619987542410935,-0.40707178057756427,-0.5043216059033219,ALSO.PA,2020,88.12075043
3525,0.5962720929639937,0.4380024864148556,0.27991211796113846,0.6844842909995251,0.48980648996076265,1.273130574689563,1.3067149595784666,0.7839771303117067,0.9662787884312788,0.31288765443052297,0.3716888085495524,0.21353011992708532,0.5572797624504124,-0.1493395555096051,-0.32478463545814296,-0.2452820360889235,0.20559902206187927,-0.29116472897715184,0.39408870029566107,-0.5539685357593057,PH,2009,31.64508594
3526,0.8315459957562303,0.5734423426618123,0.025822518669835048,0.6939418615856888,0.6118590800763309,1.2027505469200828,1.2384082502146443,0.8251313636092615,-0.5158325661092864,1.0599980555716222,0.3354785296747558,-0.28537320169281777,1.2610823886981013,-0.06772497658094628,-0.5225045528119047,-0.15354633520131725,-0.29303088604508365,-0.22456267661715607,0.32155214940337806,-0.48085738773126774,PH,2010,34.61692739
3527,1.1940382602950645,0.7000506581435332,0.020897737068698925,0.8634460731211845,1.938400584479486,1.677938662365475,1.747212990286965,1.244193297639086,-0.2414762668925429,0.7149833174050693,0.42913966408212395,-0.8801243207934075,-0.6800853855434023,0.1331952056991539,-0.636093106637724,0.7071000673117134,0.0814267226937155,0.36323887085169865,0.5638543881012084,-0.12787556109159087,PH,2011,45.44222993
3528,1.29161458438075,0.7646429897934699,0.0037074528600503126,0.9126568612462568,2.2135695556482684,2.030957466160271,1.920239612420111,1.0431622559916613,-0.2991449340182024,0.8793619289692219,0.40624657382033713,-0.8290415287423655,-0.04138924852334563,0.143410707693176,-0.5998269663226844,0.8506382143050265,0.04406257905772361,0.7120836214182614,0.6464664538219328,-0.09632374611394379,PH,2012,48.95265471
3529,1.8142963931511802,1.4680308329970937,0.5173576454310649,1.1505918386053877,1.6685638779502203,2.06127659958831,1.8920738458223838,1.3904569426562317,-0.3141472672366448,1.7940108183145274,0.4422193068608466,-0.2077413671235162,0.9974928980235807,-0.13323657599632371,-0.39794204012957307,0.26591545249216375,-0.3317381343875567,0.10753316236294673,0.37844560854920656,-0.27261542346760176,PH,2013,47.061492
3530,2.0877082302435492,1.286158224494254,0.2815890366748821,1.277919069743604,1.7476823593627857,2.110439553358415,1.9353843510453372,1.7703772679726157,-0.32556202322410766,1.6793628894105426,0.4789634046790918,-0.3790185115795024,-0.4012845157411521,0.20987585326517944,-0.6057775224676203,0.22434343127164916,-0.2886828777777664,-0.05168256825677543,0.29696479100833495,-0.25910998488188797,PH,2014,47.99214015
3531,1.7686390439003512,0.6715373979586294,0.5721264081876187,1.105176056915413,1.948146034978944,2.1221041564123952,1.8263382969422943,1.128869785217044,-0.32852097665974306,0.9377680039199051,0.40945428154428354,-0.615637942010531,-1.3512174069655818,0.7322537456925196,-0.2763761153958268,0.4809410660521637,-0.025225414671070756,0.4616302464020609,0.3733519776054885,-0.15368854437631246,PH,2015,57.59764891
3532,1.650672972639785,0.6829418858717192,0.6034715296459071,1.0626204612198882,1.4993729966093376,1.9603004336009362,1.5341678307064042,0.9106400641710771,-0.3426398684893942,1.7224685520592407,0.37937872571379727,-0.009125565591529574,0.8356096547792392,0.5986756845642043,-0.1588675681305949,0.22204725047050963,-0.40544828212959133,0.35138365095879537,0.19755566223752596,-0.2121758167566407,PH,2016,52.0550885
3533,1.434091863870455,1.3834609236115183,1.9368441268125134,1.6625307593840313,2.071340104861564,2.161975176006343,1.678752949879071,1.193782806288048,-0.3140393993690381,2.8366088327647927,0.48715094560920974,0.16649367242769122,0.7408814555859955,-0.32350396225823164,0.5003760961373247,0.1660685123903102,-0.5692521661448439,0.4838353621030816,-0.12531237873903658,-0.05185516546240011,PH,2017,60.19686943
3534,1.5886694211128756,1.2485379692499357,1.5104553313178055,1.6330510188511644,2.908438665016428,2.7527657675919794,2.1703379000315723,1.440551865692687,-0.34798052886018027,1.8094435439908254,0.49398368426345385,-0.7392426758680967,-1.273992213783011,-0.11102252850468877,0.11112703531673133,0.6165642651361866,-0.2657179633436772,0.7603265552941244,0.17736398282164603,0.03570798486255751,PH,2018,60.49242093
3535,2.897988687788325,1.217449041380939,2.51456176447314,2.024790779450447,3.3116114623632744,2.8598239567816846,2.174215942742843,1.482670129253221,-0.40215056874201127,2.8127358783475476,0.48714663095228017,-0.3963663461236427,0.7343986061927477,0.8697839799412914,0.6107748141885441,0.5471047350364482,-0.4750901398976574,0.9427817898330255,-0.051767737035870925,0.15980901998187175,PH,2019,56.6190405
3536,1.5631341719834404,1.2151365855779508,3.146646208595072,2.425984638693682,2.880164264777142,2.7492169755055342,2.0390934467483848,1.592089832893167,-0.4062251475903286,4.043709312060671,0.6699327571150993,0.48290639893913806,0.9122874387657233,-0.10082430700627865,0.8512268902569636,0.15526676597136033,-0.6353673571471944,0.6229157107665815,-0.2948890080289984,0.07875295198083124,PH,2020,61.07946161
3537,1.857587418641788,1.1798580319011873,2.270415098022959,2.504701727709545,4.399736428660767,2.8946812997718765,2.1801234050839686,2.4876780722768728,-0.34972662174350333,4.847383607087001,0.7233429364331616,-0.08100790804068743,-0.3798934224498301,0.14867686793273785,0.021872118469324273,0.7149193509935119,-0.6757581296785554,0.7039949169740634,-0.26267439408592286,0.4956045584322478,PH,2021,59.17660023
3538,-0.3848730191299287,-0.7604664943238182,-0.7673086796295095,-0.6181620558988823,0.12934807985941113,-0.7272825102124373,-0.534585952455864,-0.13124553860106034,-0.28463080134890156,-0.16108165786124345,-0.4818456117226247,-0.8865217536736613,-0.5163667628814563,3.690026028232124,-1.0545851527465446,2.039551036932446,-0.6885994542808418,0.25618469545297534,-0.15130694044242185,1.3468388309034047,GNTX.O,2018,51.63656686
3539,-0.8618890571274027,-0.7944403604365358,-0.08749134935612658,-0.5486896178354634,-0.6090475554927315,-0.8168295680817379,-0.522172735662505,-0.6558644220966936,0.20395593631500716,-0.8139467066852404,-0.024565060528913784,0.8323339138470832,2.6305061155737586,-0.5087355533617893,1.7368863572353768,-0.5821000788259039,1.9030467573584544,-0.2271313670894267,-0.32504040555711294,-0.5084426765679739,AHT.L,2009,25.06735544
3540,-0.8254301421088135,-0.7122919615894833,-0.18426826994790832,-0.5630302253369119,-0.7886392199777388,-0.8423938478861804,-0.6021753404842972,-0.6450389909050204,0.019643616397336444,-0.6580990038508975,-0.004837422158730636,0.44174678347117013,0.8301838353392023,-0.7994606865931019,1.271927890460296,-1.0926069187857177,-0.16326762284017862,-0.9832467841784794,-0.5520645930962438,-0.890350742993686,AHT.L,2011,25.93115937
3541,-0.8056703748780041,-0.6150904011274334,-0.13864796944670793,-0.4955932442957091,-0.5050397776420826,-0.8215414452804632,-0.5318900514367881,-0.6052899833123013,-0.08613456200464449,-0.41595938561238066,-0.7561289543881006,-0.18885612299193835,1.7929511141137648,-1.0625218947338286,1.1736663225162365,-0.38818572974511956,-0.5000248507390013,-0.0034869108932375097,-0.48315343671123373,-0.2359690071756636,AHT.L,2012,26.85311657
3542,-0.7827243797723313,-0.5944939129597446,-0.053714431526832244,-0.4137442359921836,-0.20628282376495677,-0.7974882060778686,-0.45923702354167123,-0.5394306236042995,-0.12958297461634186,-0.015225850805944028,0.17975865752183356,-0.19782841692339836,1.5642080639743057,-1.0101303409537001,1.0774329624752794,0.15624718335743315,-0.6890309089198805,0.7070953075965559,-0.4518537202617649,0.2435235010613795,AHT.L,2013,29.41329058
3543,-0.735823712815837,-0.5030243632014965,0.10308591489257077,-0.24383954894228865,0.12854108581846474,-0.7639189662802798,-0.35713647948789695,-0.4029888732504154,-0.20327810736754381,0.36443437380828836,0.43181240516387875,-0.20269196542145612,0.979570850647175,-1.0420998939465012,0.9057913956736897,0.4203980161561414,-0.7402808376520271,1.00125866301161,-0.5041182900217431,0.5641680213228953,AHT.L,2014,30.8021496
3544,-0.6439826284523301,-0.38510758901002806,0.4127152333163488,0.002358476764090734,0.4690676782644012,-0.7197753023316752,-0.21979082133071465,-0.2729342086708677,-0.19699772257656595,0.26180365116571197,0.7553944222438616,-0.5985133862949512,-0.502173680346276,-0.9767805775731694,1.0943169275772215,0.4546032646961362,-0.6331730011035186,1.2158829637053712,-0.5651704186372881,0.6977983425912772,AHT.L,2015,41.09107316
3545,-0.6016465033930319,-0.41390731213900156,0.570519534443244,0.178070125868062,0.8424452277518121,-0.6796144596515801,-0.09660192435387016,-0.08443382296015856,-0.24454569921879316,0.4630295302277023,1.0164806989819808,-0.5793090449685951,0.8919215111961538,-0.7924846576287723,0.8542261201476333,0.6195912881696028,-0.6320974109594412,1.23670512248938,-0.5611464717586105,0.8591966828213404,AHT.L,2016,38.71499798
3546,-0.5589097258731363,-0.4201552725404936,0.7277791357710167,0.3502771255017719,0.9250790917127032,-0.6580624278846842,-0.034032404612446714,0.075408901536691,-0.2631603322390916,0.9828367122177101,1.2858042217377494,-0.30892048628472857,0.32726116541821804,-0.6461702743464696,0.7464571360868131,0.4568472407749133,-0.7229147831993753,0.9526475389476187,-0.6235843427541369,0.8078888944419256,AHT.L,2017,30.04325101
3547,-0.44946091545685757,-0.30894830242349003,0.951834645647711,0.5852772249736408,1.3922223444667379,-0.5972529582550743,0.14849619487391927,0.45854351330370924,-0.3173020784278325,0.4979660854026863,1.6795834646381784,-0.9325207445949993,-0.9832791150169964,-0.6057228158976663,0.45004939277912925,0.593880352262045,-0.5230210543848722,0.7787813872685456,-0.593978025041939,0.8960384956702818,AHT.L,2018,31.56765201
3548,-0.34784297919778623,-0.31145297635416314,1.4822752669489998,0.8641164374594964,2.0457835786657497,-0.5188557832327492,0.3460399461943622,0.5286907587567157,-0.32239998845736983,1.1398527551562616,2.150107054908237,-0.6628449086190867,1.0147474218715753,-0.34201659365499454,0.8266372179050584,0.7846487011356681,-0.620575366647205,1.2585345994243182,-0.5839796112838285,1.0753738406867164,AHT.L,2019,44.7314204
3549,-0.23195690753435239,-0.2943345829059408,2.4963336767286752,1.2796789972509928,1.8337631706765787,-0.45641969868946186,0.4602217684713088,0.5696798442237978,-0.319434088755916,2.0667322370001386,0.21209556076486039,0.2391353258205384,1.0347527530713598,-0.09935387787364226,1.6114128758873,0.27458805638962136,-0.726477340134531,1.0077592917170042,-0.6945179792313888,0.7442924548423604,AHT.L,2020,45.39708048
3550,-0.3614292723495376,-0.21346664320732553,1.9167416435681375,1.2021678873625543,1.753667571865296,-0.4279552294674855,0.5129370129976193,0.8901157484951973,-0.361492868658698,4.139232834311276,2.9220201967753505,0.6886080420064351,1.2175578686510569,-0.5940845963505441,0.7485201095636941,0.28131142833502853,-0.849985989319879,0.5509914208881522,-0.6256284706046875,0.6211610312850927,AHT.L,2021,49.63998427
3551,-0.7412267344944903,-0.7500341854107554,-0.7079753044520491,-0.9068588884085529,-0.7720053078142392,-0.038692886022745863,-0.7491680685552848,-0.8643977042097647,-0.17594457364845606,-0.8673714872847145,-0.6385973349844054,-1.1301717436271186,-2.7137490404318263,0.19561421436710993,-0.022339872586356217,-0.1817830846857482,1.9589630329201135,-0.12685744039967561,0.6233981388888192,-0.5835307029682961,LDO.MI,2018,65.42506525
3552,-0.7323311149748825,-0.7257676610064374,-0.689312048971851,-0.8995300265773835,-0.7899872707658858,-0.05068172023764317,-0.7521264600164003,-0.862518284352547,-0.1385698934397467,-0.8613073196326331,-0.6215069508719295,-0.85275118392239,0.1846667652403551,0.004067368752952194,0.16818615619802327,-0.44403106973529716,1.515105317787762,-0.35604999874430493,0.45765417544114095,-0.6754816143933756,LDO.MI,2019,64.41895854
3553,-0.7442797088448226,-0.7087788307841325,-0.6836530586702957,-0.8962710666847719,-0.8137089847153315,-0.029735448513734403,-0.7487706784554848,-0.8594603463677506,-0.27345962560677045,-0.833493331934607,-0.6595819671394685,-0.8879248481924196,0.8929968983522834,-0.23517310681608591,0.19640537870322144,-0.7176118766584488,0.5765255179368332,-0.6504269484101173,0.4454738528855538,-0.8160320875746099,LDO.MI,2020,69.87526205
3554,-0.6932787900669406,-0.6657695152261959,-0.673378229955969,-0.8743186579314584,-0.7072137730952752,0.24144096641579882,-0.69874061178818,-0.829889505816628,-0.2504044137562126,-0.8255582968851544,-0.5819541172406796,-1.0673202850433907,0.38558072222467116,-0.21396470959417116,0.022585098589983206,0.1567630450005262,0.8390815523207263,0.17967583849349322,0.6559960195332322,-0.43058853724565943,LDO.MI,2021,67.73353417
3555,-0.8966777830183592,-0.8238776084193263,-0.2704197377766284,-0.6614113300246742,-0.7802960746925744,-0.6339719835054912,-0.8601749262350599,-0.6941267048578947,-0.39156263926789325,-0.7254170164990669,-0.1627207634920436,1.221328762715465,-0.11182673110408763,-0.07564641659833024,1.296902405818705,-0.9936865769573673,-0.8087454262456842,-0.885332151909407,-1.3573633824662883,0.28203965596064723,KRC,2009,28.67430859
3556,-0.8662821932980045,-0.7874936302055263,-0.3499389243995045,-0.6646466593751577,-0.8139402529909514,-0.7059399261826208,-0.8654844191306879,-0.6240148504944958,-0.43193269442618043,-0.645078605861109,-0.15205708889069794,0.293219855209269,0.31008239666205245,-0.1770935321641074,0.5310267067396811,-1.1187089640560657,-0.8949848449996675,-1.098809392445317,-1.3777025946649875,-0.15249962140367934,KRC,2010,28.37232943
3557,-0.8130570095405888,-0.7677069872594169,-0.13716819138843192,-0.5375242728274638,-0.6521030736986564,-0.7649483543792852,-0.8676059671452743,-0.5285593541555221,-0.20247908628618266,-0.6016677651789777,0.014965198476902327,0.43612911055978254,-0.16413553507904602,0.0824042214653824,0.7869417732137016,-0.8835342046478939,-0.921016828755055,-0.7280527867992541,-1.4481065262460502,0.7314995110462832,KRC,2011,37.72688355
3558,-0.7592061311507481,-0.5605093329536356,0.3491181611248527,-0.04847152712640676,-0.764181381455362,-0.7303301837475642,-0.8099217037937306,0.12314449147566826,0.2550320982828122,-0.106270412226552,0.6959765057480978,0.21936590395725147,-0.7206436059182342,-1.110322475212874,0.22693840762523856,-1.1897766297872432,-0.9482000726543584,-1.1893928253986958,-1.4441083864071402,-0.21511593759162673,KRC,2015,61.01915009
3559,-0.7009383960145082,-0.5540225534206389,0.2352333452268953,0.002339305567180323,-0.6215285649334604,-0.7201732179138423,-0.7970431936746052,0.33136017800555295,0.13699611376122392,0.054066253058393215,0.760747656167951,0.11010608358240133,0.2049335159021087,-0.7167891670219656,-0.0968030566832681,-1.0062466803616474,-0.9551166668927977,-1.0652137019491381,-1.4335528861348636,0.7844155994471552,KRC,2016,64.8959771
3560,-0.7411673022398431,-0.6539052711143907,0.27942239420537096,0.13778029205830977,-0.5613168469864367,-0.7034585952615733,-0.783786870672556,0.4848249682091889,-0.2917019913145362,0.1270953522633587,0.9363561108253259,1.8842827465444674,-0.3680437139209435,-0.4472098394451696,-0.1645909797889863,-0.9741263157985507,-0.9526670332045336,-1.037236649028169,-1.4379304667370283,1.0184625618815792,KRC,2017,68.01867719
3561,-0.7090506124092169,-0.6007181256711827,0.2919992845584478,0.15448120208477611,-0.4505209622731848,-0.6903263073318973,-0.7672580436382214,0.549917842594125,-0.37242065503866256,-0.014999404995592233,1.031448512817486,1.9770310608340016,-0.9879894924607567,-0.5449491297681939,-0.19437699535846542,-0.8500460697465145,-0.9253452956749909,-0.9527706723319816,-1.4188808864912614,1.4759811389463564,KRC,2018,66.38629983
3562,-0.5798912162965311,-0.43852030506295403,0.5653566425228094,0.32163247838303116,-0.5950038977643275,-0.6849193394210699,-0.7611384264956372,0.6444291090349559,-0.40978445849989703,0.34539518277415976,1.2725903739522655,0.5202286279486948,0.5590890760440429,-0.6852359278800962,-0.03273668839170506,-1.05884221152107,-0.9563212207008801,-1.0927949854252683,-1.4371223918200315,0.5144156698111804,KRC,2019,71.66526384
3563,-0.573093672871527,0.015374792511132052,0.8548851550877732,0.5185587838993042,-0.3517588466534349,-0.6629627256559039,-0.741640946087579,0.7944181101945769,-0.47085508145569077,0.024484491902683383,1.5519183871324054,0.8785078353157693,-1.4629568310323402,-1.1935319442659509,0.08450226302580878,-0.8780673445821113,-0.9115874586637502,-0.9293839383153009,-1.4412399820070545,1.6314898599945022,KRC,2020,73.36349149
3564,-0.4089100960781843,-0.24488391044576058,1.028040550879431,0.7096221941988651,-0.4184657452467843,-0.6687065940977642,-0.7284611804756587,1.0982023201460438,-0.502873601345426,0.18282130978263492,1.6864573003996763,-0.8420374824384184,0.04749321361231323,-0.08118450946331854,0.016089875646348204,-0.9821648879452971,-0.9226406452219502,-1.029455020867009,-1.4494568642141215,1.1120571061164495,KRC,2021,77.67250404
3565,-0.8788531392215863,-0.6927479058603973,-0.5043290419007793,-0.841823449865001,-0.7842730670499041,-0.5265239987294366,-0.6942077936154087,-0.9051269618230741,0.7253456007336802,-0.8265822959507403,-0.22223352281086642,-0.5890521979046868,0.14075223790983749,-1.2539918063050979,4.224779171477465,-0.6822670506484211,0.9016982587338505,0.3245867051406012,0.29298130589442617,-0.7699749934936769,NOBINA.ST,2018,62.27728929
3566,-0.8393897176983569,-0.658047877615487,-0.46142321780687967,-0.8087884806077249,-0.7331112231238538,-0.44345964344554756,-0.6461560087716396,-0.8888948490729961,-0.0006648106808103378,-0.7625272475889834,-0.41024883775750726,-0.8060478606468789,0.09114016229725493,-1.1153348761293482,3.861624965571196,-0.4586092358844694,0.26583949198166096,0.7956691229403982,0.3439135641646206,-0.656442665846387,NOBINA.ST,2021,58.66498999
3567,-0.3742864498981249,-0.3219303422443059,-0.3308602392451173,-0.4079505214808124,-0.1528117850000741,0.7081363468990707,-0.0646556234245028,-0.3935353037363206,1.035843688171989,-0.5424534872381019,0.008554577092264353,0.05110112299844978,0.3123938635892876,-0.3823339227014981,-0.07564665907336406,0.26134380859619827,0.5659060548345038,0.32174783055185674,0.5245329826694268,-0.3341748349338855,HSC,2009,38.48519626
3568,-0.3925765084681482,-0.4153290718588781,-0.3439114473635515,-0.3947102698544044,-0.4900359907349693,0.3541418294280711,-0.27599835426186053,-0.36882568594311627,0.1852112535621086,-0.585907483263577,0.07086805098442205,-0.05607768287542421,-0.6315788842747196,-0.1500134565457114,-0.145047736261315,-0.5078939808103858,0.3335736202978791,-0.48307769883056756,-0.03822307666728488,-0.5726674065279914,HSC,2010,25.12536518
3569,-0.3998581273599815,-0.40392866475014644,-0.3905939325475128,-0.4242252506007253,-0.667584326051054,0.3721818518082046,-0.26559584854834173,-0.386102741785803,-0.4882125914754353,-0.6730399050068947,0.0503719923501544,2.1117128699481493,-1.248451166976712,-0.21127744280491106,-0.21761427992859234,-0.8732606917344283,0.8774772998443315,-0.8585271163507251,0.06616091036340396,-0.8423226411499101,HSC,2011,29.81083143
3570,-0.3975889458195512,-0.3941320137541931,-0.37946427159660884,-0.4468524187892779,-0.5675172793361057,0.48711852638961334,-0.20848879331615908,-0.4914221198741814,0.6539114460321962,-0.640282044500878,0.02907340752699338,-0.09142313722809489,0.12355968354405507,-0.23679491060740482,0.005198003774064184,-0.617008484776718,0.7878318932668571,-0.483869272693654,0.2845779844756386,-0.7312617043876332,HSC,2012,34.01217382
3571,-0.4446361371420774,-0.49254265125471225,-0.3512227569336902,-0.5098521990074042,-0.6149797936877426,0.3774773112353976,-0.2640084721541456,-0.6417964031329134,-0.10197406348843432,-0.5885629981423843,0.03216605773281895,0.39370069205756436,0.2952598621459986,-0.015436533428531943,0.6132452432634268,-0.6551109968922749,0.37083238768542065,-0.2966381340069263,0.350830439657948,-0.7660175716678624,HSC,2013,16.67366127
3572,-0.5598346670367232,-0.5134948610979043,-0.42515377067140186,-0.6025914210358734,-0.44678491825072497,0.31039913683208836,-0.29645842490569085,-0.7441395388817988,0.2654870887665712,-0.6919868507589965,-0.20993797189724667,-0.760173392804223,-1.6401921269249768,-0.3527643140552917,0.9660761018636312,0.1552907516600095,0.9487013361978764,0.8169485724942606,0.6641198170302464,-0.40626492811656084,HSC,2014,23.60485035
3573,-0.6383964134964447,-0.5415225055641806,-0.3967969445045036,-0.6325405681558359,-0.7829922898648618,-0.05079400350157083,-0.4758886185691024,-0.8498050108472159,0.17114887962462308,-0.8180432744015846,-0.23204028142511496,-0.6593806072636645,-2.781646328104504,-0.5547374620123113,2.9795262746526263,-0.9166040926672793,2.395219391805964,-0.540000767384343,0.13301337604257074,-0.8525902641676542,HSC,2015,21.37671554
3574,-0.6479876898536212,-0.581947633670712,-0.3831234277431351,-0.6686539750765343,-0.7530988455010702,-0.1945547569244222,-0.550109494452282,-0.8646627096114374,0.2707427345417802,-0.7533872856803969,-0.29674527377204873,0.4594076653003431,2.6933820744483072,-0.4333588379226668,3.677471436397059,-0.8818711651218181,0.6157683119446297,0.1004961199283281,-0.010828446538371459,-0.8337233028492697,HSC,2016,30.55966345
3575,-0.6846335803716511,-0.6037085229108903,-0.5298589505258348,-0.7524166641123468,-0.7098297955518673,-0.3769796672911912,-0.6399934933226618,-0.9063750656928222,0.11448509979359178,-0.6823386360659285,-0.31303334338420596,0.08849820617957188,-0.032065670487249925,-0.5079101320109257,3.8565282487381713,-0.5234089540086849,-0.1833282283214057,1.7623368389688618,-0.02579969571251381,-0.5876340621158105,HSC,2018,38.73250871
3576,-0.6780855876188644,-0.6425659420098077,-0.5225733176063798,-0.7430108254651454,-0.5776887751007314,-0.3808222049684799,-0.6312992554753221,-0.8660268722471552,0.5813261816783182,-0.6522434872196539,-0.3494176467551605,1.1705344011307446,0.2197607929885369,-0.27305262362370075,2.1297951775279382,0.0918405018049021,-0.2617587627885306,2.22683043100178,-0.03131603007175023,-0.16686808572282477,HSC,2019,53.26328913
3577,-0.6539123533627491,-0.6099888808181821,-0.4387357851866975,-0.6154863880092734,-0.6765259175596302,-0.4270866375883721,-0.6622905088019556,-0.6707800121776059,0.9454280755159075,-0.707133133938495,-0.3106003562822738,-0.3547887124172494,-0.04672151994577101,-0.3273340297726793,0.4117246448159909,-0.6847343103613336,-0.15277629307215468,-0.4672695958132405,-0.6418037667757983,-0.41670576246572033,HSC,2020,64.17135499
3578,-0.5714370909130103,-0.5602976062822652,-0.2004545994490648,-0.5068458442458187,-0.7691304733092248,-0.2648572145705452,-0.5909961148487844,-0.7056063788794817,0.5859658870566761,-0.7205671288181599,-0.2569938600739177,-0.7284953991019767,-0.5902646885423699,-0.19684181495677935,1.7278783613686477,-1.0679187963566614,0.17323128295780346,-0.8120958471727526,-0.6345254538666897,-0.842157470079414,HSC,2021,63.68399774
3579,-0.5903014016677355,-0.7653274192498518,-0.803722838780957,-0.8544417691845839,-0.6816545379214568,-0.8626228589272165,-0.8239068358487008,-0.674870850054356,0.12187902910683297,-0.16044349907684932,-0.7354991413890174,0.4151978664721357,-0.9166655345808544,1.8659777238015465,-1.1095003430953296,0.18825234304631044,-0.9540194669666845,-0.47830801237577736,-0.7333791080583246,0.7216137866134679,TEAM.O,2016,50.1248365
3580,-0.6743142433151036,-0.7038657446767251,-0.803722838780957,-0.8035977794428699,-0.6451861350351147,-0.8465933656361868,-0.7872228701481675,-0.6078858033047277,-0.36460231133234444,0.5685943647029623,-0.7325742833971182,0.7245083088681687,1.8611942747709578,0.2182897151683864,-1.1095003430953296,0.06447463696979945,-0.9817666251428784,-0.4997669346040599,-0.6815048284636847,0.47633727572372725,TEAM.O,2017,50.52717702
3581,-0.062347097728336895,-0.6235970030847078,-0.4210767853910225,-0.6060494754792725,-0.5551110555768284,-0.811903449740004,-0.7322282798503865,-0.6024110024274234,-0.09668608628069268,2.0935031287152435,-0.7353088170777923,2.6532246966376,2.0329373016871815,2.7996614283416172,0.19399881063386973,-0.301514349937323,-1.001160919372375,-0.19160008197807485,-0.9212846393452022,0.46481821655698,TEAM.O,2018,54.75929183
3582,0.049002171707090966,0.6583346355916866,-0.40523242452639463,-0.5096284323318249,-0.297892255674439,-0.7677534663211131,-0.6610452617613859,-0.7434279632704855,-0.6466317872777262,3.2512955033988122,-0.7266337199146368,0.9325385818792133,0.5695506287355,-0.9404259988660943,1.0686337510254806,0.1900792358629175,-1.0015451822429104,1.9580605295933653,-0.8389713074591919,0.9754402630841724,TEAM.O,2019,53.68111436
3583,-0.890127290141559,-0.7808927968305922,-0.6884580042614928,-0.9193719028528529,-0.8087145530171684,-0.41853139635241304,-0.7498558561905743,-0.8815788391650372,-0.4248312747875402,-0.8568233893252287,-0.7400546357087298,-0.6826360581670731,-0.07803849821243714,-0.9475351259823455,0.4356942549746711,-0.5184964537823189,1.3169296086542197,-0.42467402121295694,0.8758775987907484,-0.786111654663479,HUMAN.ST,2018,41.01041136
3584,-0.900014297823318,-0.7925709356624022,-0.7039973478976456,-0.924145927032169,-0.8018197444040784,-0.4447493816045554,-0.7584604337423327,-0.8774328248903707,-0.6088385981268027,-0.8581581762866172,-0.7365246561384488,-0.6392775117266813,-0.2902050634220277,-0.9747180165699133,0.17153646365973785,-0.38717962212968465,1.2608515528416546,-0.36968825633065794,0.8623001637635684,-0.7269106996279007,HUMAN.ST,2019,51.7182641
3585,-0.8853035761412245,-0.7674424313191475,-0.5769309580636088,-0.8738465444446165,-0.8217914430313633,-0.41977181834157373,-0.7502629548703881,-0.8760940583675954,-0.6079126638198267,-0.8528649197916702,-0.6889444746829891,-0.7050254746678435,-0.359668516098563,-0.985767570500111,1.7650123255704473,-0.8824475914971999,1.1387844423189564,-0.6464783985468053,0.12647913438854125,-0.8583990400708288,HUMAN.ST,2020,65.51114422
3586,-0.8764811622395273,-0.7470962530934913,-0.5610581616622086,-0.8564840943508052,-0.7884337843002875,-0.3181894874477152,-0.7174871813059298,-0.8584808822153903,-0.613706438552195,-0.8465873955669561,-0.6799706480764822,-0.8121472131311057,0.2712874316878623,-1.019380602870814,1.507905690560228,-0.6590310473545717,1.2832379331297434,-0.37151572966845664,0.24624130786019716,-0.7471639920221147,HUMAN.ST,2021,67.02658158
