Total Current Assets,Total Current Liabilities,Total Debt,"Total Assets, Reported",Net Income - Actual,Total Revenue,Total Equity,"Property Plant And Equipment, Total - Gross",Total CO2 Equivalent Emissions To Revenues USD in million,Company Market Capitalization,Revenue Per Share,P/E (Daily Time Series Ratio),returns_yearly,RIC,Year,ESG Score
917.6827775,861.7436299,1291.432023,3171.359548,381.0,1458.612866,1096.191829,2144.475458,,2720.662186,36.59567544,11.33761106,19.64220095,AKRN.MM,2017,
695.4689329,592.2733382,1292.511815,3241.451676,230.365,1636.248537,1219.268959,2469.670034,,2736.067655,41.78451344,17.10149735,28.329470159,AKRN.MM,2018,
558.6251435,462.1986223,1212.471297,2680.597015,203.399,1550.832377,826.5355913,2249.583812,21.5533127,3132.235146,39.42983976,6.639033595,9.731575222,AKRN.MM,2019,29.00407291
691.1760668,544.0809056,1439.539657,3235.754396,374.483,1854.59737,985.1725881,2870.63281,17.68575434,3239.981926,47.35436825,,31.438499839000002,AKRN.MM,2020,26.65111918
644.5182274,805.0277815,1596.706871,2982.639924,45.848,1624.393549,578.7098523,2685.648462,24.50150518,6725.399286,43.04269811,7.908915659,17.944887443,AKRN.MM,2021,26.83975174
,,,,,,,,,,,,0.0,IG.MI,2009,
,,,,,,,,,,,,0.0,IG.MI,2010,
,,,,,,,,,,,,0.0,IG.MI,2011,
,,,,,,,,,,,,0.0,IG.MI,2012,
,,,,,,,,,,,,0.0,IG.MI,2013,
,,,,,,,,,,,,0.0,IG.MI,2014,
,,,,,,,,,,,,0.0,IG.MI,2015,
,,,,,1163.106395,2958.265006,,,3179.718783,1.437468009,,-4.2394678,IG.MI,2016,
688.6038688,3314.760303,3804.667788,5895.710681,238.6145242,1105.971405,1117.535744,589.7813288,478.3141929,4940.559381,1.366855619,18.63581445,38.283169204,IG.MI,2017,49.05846962
815.9882919,744.2868968,4466.381161,7010.915176,361.0383524,1884.48915,1422.295798,637.10848,278.2190373,4622.944053,2.329015535,13.21623195,5.684319086000001,IG.MI,2018,41.84586304
857.4318745,1030.904211,4614.85228,7752.098816,355.7544003,1816.396,1524.620378,628.8971465,288.5644728,4932.18416,2.244860101,12.59077663,13.406397301000002,IG.MI,2019,54.40949276
1104.313611,1478.891554,5327.729077,9228.587763,470.0580249,2040.24393,1749.188395,776.1809744,80.28457716,5173.119004,2.521510834,10.45688546,2.9265013210000017,IG.MI,2020,63.23163856
1824.349047,1843.977772,6601.796532,11143.04714,413.92534,2513.35491,2121.927211,887.895701,71.77642678,5549.071605,3.136580345,11.94512977,12.413857014,IG.MI,2021,78.24339478
886.3778826,778.4962555,1243.871862,6388.406849,933.0152926,2967.701495,3770.941242,6042.657781,581.4711092,33361.3815,0.978756569,26.93082299,75.421594991,NVTK.MM,2010,55.84174856
967.0613633,1878.876096,2362.488552,9327.914432,1414.488839,3827.816302,4812.21379,6927.024729,3.72246083,37153.58097,1.26238163,22.31915473,21.671556861000003,NVTK.MM,2011,52.50494884
1811.393427,1556.625458,2965.707896,11910.04535,1913.522414,5444.275331,7486.270734,,348.991158,34606.78219,1.794834583,8.127804534,-6.812576881,NVTK.MM,2012,49.54595511
1906.325178,1804.434989,4336.371819,15158.59586,2265.352727,6905.261435,9493.494804,8043.400704,294.1856861,36994.71142,2.275775831,15.85216596,18.374061602,NVTK.MM,2013,50.00931911
2506.11128,1820.401338,5035.603527,18181.66616,2008.242767,9065.308604,11255.64001,9267.649742,664.6339593,23866.49643,2.993747064,11.24888217,15.600059800999997,NVTK.MM,2014,50.05541225
2180.836219,1399.004255,4232.415112,12044.3606,456.878299,6161.265871,6628.335659,6353.403277,703.8985917,24514.60524,2.039880026,53.85986592,36.946999781,NVTK.MM,2015,51.11784562
1761.108712,2325.924098,4917.168726,12063.46856,985.2859681,6515.808881,5840.739141,5870.376082,769.95575,39248.00812,2.158191492,11.26740764,33.406627084,NVTK.MM,2016,50.28710133
693.8364198,904.3001338,490.4762691,1618.12565,106.8051541,3613.235756,-31.55303719,1215.20493,202.1668451,926.708104,84.15791111,12.31672637,30.930962918000002,GOG.L,2009,28.77200171
669.5139374,780.4663039,487.8864334,1536.310302,85.46482083,3294.069368,-79.49053105,1082.013557,253.0599561,886.1427162,76.71687941,12.60484156,4.507903596000002,GOG.L,2010,29.40532126
739.7286697,764.1612551,474.1850447,1621.06989,93.84354017,3692.213721,27.48665852,1191.892239,276.7037236,922.5920987,86.03951532,9.406716164,9.403212880000002,GOG.L,2011,51.81246509
731.3817257,871.4703019,535.8545089,1745.924553,96.86001498,3806.577253,60.15013977,1294.24883,242.7327675,893.8298827,88.38528032,9.927426553,-6.016764076000001,GOG.L,2012,44.76064506
762.7840477,796.39826,513.0350135,1627.171235,93.2219243,3911.720865,48.21586104,1313.996289,241.1790916,1251.645298,90.22536882,16.49774775,33.984930545,GOG.L,2013,43.43138892
940.5552717,1091.807188,549.9914836,2017.032873,104.0220782,4602.96372,86.35666837,1531.255323,234.6864968,1646.778216,106.2991021,15.14852827,38.577481542,GOG.L,2014,45.77650953
1389.466389,1388.521389,487.4629875,2241.227241,98.70026849,5063.945064,102.8476028,1466.483966,202.4332872,1691.611468,115.9593557,22.33043013,9.828096554999998,GOG.L,2015,50.08385616
1315.758066,1238.181119,414.2741583,2090.068825,125.8371426,4457.425506,226.8959938,1323.582066,192.4193415,1188.903523,103.1859231,10.35754562,-12.636236635999957,GOG.L,2016,51.25833743
1226.7014,1429.762292,467.730381,2106.284598,120.7723141,4534.158255,263.2367307,1443.438619,209.903119,867.6524401,105.3867203,7.193062969,-37.90134809,GOG.L,2017,56.95997733
1238.427302,1140.166673,532.5092119,2255.504048,100.8533747,4571.628564,380.2316521,1504.417766,208.7803891,840.6339134,106.1712665,7.391676624,7.712303781999999,GOG.L,2018,60.20331983
1275.639724,1147.060317,524.471974,2286.251015,89.75465417,4663.637287,393.6078392,1499.543054,181.3823271,1264.05535,108.2502504,16.17855023,40.024747245,GOG.L,2019,58.54360844
1100.353958,1674.827029,1313.222254,2827.843074,28.30260843,4806.432914,210.5250176,2688.603036,164.0717805,581.2125252,111.7827088,,-20.352697679,GOG.L,2020,55.53362661
1100.353958,1674.827029,1313.222254,2827.843074,28.30260843,4806.432914,210.5250176,2688.603036,164.0717805,389.6275334,111.7827088,,-14.1899079,GOG.L,2021,55.53362661
4249.791947,3332.181038,1249.215799,5039.242046,216.6804413,7357.403495,799.308623,,,1167.828723,67.8635356,4.896058666,102.735800029,NCCb.ST,2009,
3622.105528,2424.792604,657.9425156,4465.09874,172.1290217,7821.708891,1043.127287,879.0257255,,1548.223676,72.14620907,7.388028227,30.261372886,NCCb.ST,2010,31.93352999
3780.44055,2411.100182,634.5941757,4635.607619,236.9218811,7365.34621,1208.828877,,28.39060068,1244.346206,67.92344065,7.560898139,-10.357377728,NCCb.ST,2011,35.18408745
3834.896484,2444.902581,789.0763379,4780.045878,200.029678,7627.253985,1202.996603,979.8484277,28.47881164,1478.955425,70.34395161,6.210293635,21.664325634,NCCb.ST,2012,44.52568461
4900.132336,2901.394146,1422.306343,5803.249931,298.7614636,8806.050534,1174.714554,,29.49891491,2310.934694,81.38678867,7.851838991,52.509304865000004,NCCb.ST,2013,40.72149086
5108.673699,3135.302251,1482.747371,6026.846055,304.1765564,8983.329967,1345.099197,1382.074666,37.01215918,2251.083124,83.25607013,7.935282734,23.165293368,NCCb.ST,2014,49.21360643
4180.873581,2532.871528,1216.471041,5001.218652,224.4511039,7294.849593,1134.885511,1185.42749,49.61516443,2212.210854,67.67021886,11.01238517,12.112962825,NCCb.ST,2015,45.61129033
3903.036761,2434.381105,1070.384183,4664.890783,248.412885,6288.521873,1147.339135,1064.109394,45.93825005,2679.78235,58.28101829,22.34313464,30.614609975,NCCb.ST,2016,50.45537845
2103.824237,1570.758808,330.5993829,2779.516234,125.7627119,5812.005226,609.7038769,877.7188533,39.16847656,2079.195645,53.76508072,12.05111881,-29.685671289,NCCb.ST,2017,51.40252582
2459.733958,1997.390785,315.5443384,3294.195106,126.7644756,6637.770218,629.9913433,1012.107246,35.04273893,1667.275469,61.40397982,,-5.614961459000001,NCCb.ST,2018,56.73126069
2244.363111,1984.320636,270.3221725,3050.133297,-83.37652885,6478.017261,331.0966518,992.612173,34.72529239,1779.055117,59.92615412,27.13050624,14.73625348,NCCb.ST,2019,64.57504466
2306.024354,1854.091006,480.3460799,3192.693869,90.60528064,6220.252083,325.1442,1022.11066,28.18399119,1983.660588,57.59492669,12.82570888,6.537719827,NCCb.ST,2020,68.05810576
2489.409359,1818.425281,556.4347276,3475.31285,151.5735234,6564.006427,483.5175537,1131.250913,31.30737923,2015.507764,60.89059766,12.98787798,-4.639702085999998,NCCb.ST,2021,69.89339189
132.4997119,39.6945138,20.90199091,176.2276423,-3.807390817,72.80161321,113.7668523,50.54887651,,113.3116482,1.500239831,4.558701516,103.11976168043125,MYCR.ST,2009,
130.6875506,42.584844,2.618502276,196.7013491,-19.62306289,115.7643641,146.2464736,50.86436133,,223.2806871,1.431343057,,55.771866475,MYCR.ST,2010,
195.3651376,55.01609586,1.831500194,255.417002,5.781436561,191.9255417,195.9405645,54.02187845,,147.6447696,2.325355502,14.67012896,-28.988784233111197,MYCR.ST,2011,
170.9364383,47.77142193,1.007578617,230.3658643,-7.530740719,173.8697407,178.8232817,59.44844508,,133.9368723,1.775684924,,-8.378035360999998,MYCR.ST,2012,
182.8279937,43.6963346,0.355768935,226.5186348,13.22264673,208.3413351,179.7750285,62.90631828,,164.3065976,2.127734051,10.16426227,22.23496476334408,MYCR.ST,2013,
173.9601038,33.99956499,0.0,217.7328445,2.101807247,154.8911709,181.0604813,58.11984402,,313.5917949,1.581861893,35.74002018,88.622112201,MYCR.ST,2014,
177.6151068,51.81743918,0.0,206.2654354,52.69111693,214.8771681,150.1485823,42.33280057,,1053.593979,2.194482756,23.08505902,39.877478931,MYCR.ST,2016,
168.0603226,110.7577105,1.178672991,302.5192969,59.00554964,254.6476059,154.9909417,41.41133327,,1014.777822,2.600647547,11.88477086,1.4598114629586791,MYCR.ST,2017,
250.1914237,131.2060914,1.541387761,395.5734787,77.49990719,365.7846544,217.0514649,48.27547947,3.224409075,1290.071143,3.735660349,12.96905765,40.591060277,MYCR.ST,2018,51.08767825
294.4758484,176.1939135,0.139962044,474.3696625,85.24813199,427.0690434,268.4096968,50.36837468,3.949562114,1938.971887,4.36154134,21.85143386,61.47951736500001,MYCR.ST,2019,53.49283238
303.2471694,137.6842555,33.96710105,512.7109592,88.85794161,460.0512711,317.4535356,84.70412305,4.010055823,2931.617699,4.699531847,35.83025744,44.91838220099999,MYCR.ST,2020,55.78272499
417.9042703,174.5629839,32.13711837,647.4898963,83.40945147,472.5617179,409.5047962,106.6368019,6.084634932,2291.041528,4.833748124,24.92522433,-5.383186504000001,MYCR.ST,2021,51.51404481
4383.0,4324.0,8517.0,21405.0,761.0,7857.0,5077.0,1287.0,,11303.59732,20.95753279,21.92416857,12.232616542999999,PPL,2009,59.45441373
300.8585511,235.7724766,223.0477834,803.5570637,59.00119407,822.5709731,257.7116029,500.0658174,,484.2134107,2.051299185,8.734132992,84.14612266799999,SNR.L,2009,
266.5417421,163.9635565,198.2101318,749.7092272,53.21062414,872.479969,298.5267511,511.5986043,,942.4329193,2.142106479,13.58269491,81.085211934,SNR.L,2010,
330.3851373,184.8472086,186.719079,786.185596,78.0284804,884.3028062,352.3796153,497.7615549,,1068.556215,2.138062878,15.85829547,16.921129591000003,SNR.L,2011,
351.7111743,235.1990803,189.9923879,915.4743596,92.54132722,966.7396809,429.2305541,502.4001491,62.70229006,1342.404047,2.322218786,13.91231616,16.843045264,SNR.L,2012,34.11661461
384.9841554,230.9254896,187.5355489,1014.544568,109.9101011,1157.065085,508.4911026,535.1426018,53.82035327,2115.444021,2.762810613,19.26743603,46.731507942,SNR.L,2013,15.54075673
441.7145411,274.3332064,185.9240741,1093.359381,131.3202013,1283.2569,598.5000248,584.26185,47.23688865,1974.052268,3.054646274,17.21749006,0.7121351079999982,SNR.L,2014,36.82196896
421.8706201,290.4351076,184.0720092,1148.191983,126.889517,1278.225932,640.9817174,617.3108668,53.4034577,1419.853691,3.03184519,15.44928706,-24.457244615,SNR.L,2015,48.91058879
425.779638,280.9055002,308.0233449,1269.380416,110.484937,1251.989624,635.0586571,659.6710488,54.77186735,1005.286901,2.961886976,20.70986996,-10.968324993000003,SNR.L,2016,45.97765074
406.2222442,290.2644824,265.9626961,1204.357051,74.90077514,1131.204974,617.4134018,684.0274351,62.30843542,1477.438844,2.697841578,28.28776042,32.204842073,SNR.L,2017,57.45731557
441.1685223,351.9889742,226.5971246,1284.725976,84.20846833,1382.823479,718.3007242,768.43044,47.93761447,1013.392161,3.278386626,16.29808106,-26.988930189999998,SNR.L,2018,65.81108972
462.6983722,295.5809563,217.1250702,1307.21539,94.6754925,1380.440884,724.8558453,820.6613257,44.65259236,961.5140066,3.25960067,16.10319456,-6.2605506480000015,SNR.L,2019,68.79390924
427.2076372,291.3020419,325.3778839,1400.026518,85.55290638,1472.68629,741.9782551,981.835057,41.82722658,511.8211551,3.533316435,,-30.089607999999984,SNR.L,2020,65.68559517
354.8135691,232.8506775,313.7946593,1113.936858,-4.838397523,1003.049072,537.7579064,1018.499528,47.86295672,834.0905094,2.417568263,,75.829350619,SNR.L,2021,64.68595367
,,,,,,,,,,,,0.0,RACE.MI,2009,
,,,,,,,,,,,,0.0,RACE.MI,2010,
,,,,,,,,,,,,0.0,RACE.MI,2011,
,,,,,2935.939149,,,,,15.54051601,,0.0,RACE.MI,2012,
3049.814443,1800.861808,436.1327212,5354.310416,,3209.816642,3146.914259,2629.367457,,,16.99020463,,0.0,RACE.MI,2013,
3049.814443,1800.861808,436.1327212,5354.310416,,3209.816642,3146.914259,2629.367457,,,16.99020463,,0.0,RACE.MI,2014,
3441.184298,2079.484667,617.2140567,5614.742636,,3341.631888,2987.501361,2499.898385,,,17.68792921,,0.0,RACE.MI,2015,28.23415061
2193.528524,1312.057862,2454.784375,4208.684745,348.2190614,3099.845788,-27.28358728,2403.014737,31.06996161,11274.14791,16.40810679,30.5432051,28.345837124000003,RACE.MI,2016,52.28076142
1984.286165,1341.812447,1942.852187,4047.102607,430.3203735,3264.386039,341.6684188,2488.892977,24.78981414,20343.57792,17.27682004,32.4294858,51.661221155999996,RACE.MI,2017,61.63134413
2496.463574,1456.56722,2166.697856,4967.675532,671.6781948,4098.907163,934.1034776,3021.195763,25.54829833,19245.31551,21.60059424,22.67566586,3.2078497739999996,RACE.MI,2018,53.81307124
2841.230847,1380.456923,2210.256675,5564.424488,738.1382894,3922.746353,1546.841453,3205.625516,24.96035753,32114.30467,20.71209412,38.90702563,58.274157418,RACE.MI,2019,65.33652456
972.3119669,1301.208323,1905.208064,3232.424399,168.4897808,4088.265702,-257.4954769,2285.474283,54.30309016,2731.995959,2.258336022,27.21910112,-13.976777868,RTO.L,2010,56.08405469
863.5562419,1127.801956,1586.254231,2810.145538,229.1737725,3894.270516,-211.6773519,2185.40877,54.46228656,1759.594815,2.154625715,,-40.793792511,RTO.L,2011,80.26166289
903.9784996,1103.136506,1523.356791,2794.581411,214.7370421,3952.556275,-170.4183561,2168.989141,56.51258091,2814.430719,2.180119291,,48.998608285,RTO.L,2012,66.69250348
1130.901113,1226.618997,1920.045503,3211.505647,212.18716,3618.591046,-217.59974,2225.562688,55.87519798,3472.980687,1.985945363,35.64173592,23.336391923,RTO.L,2013,62.09333023
1533.252761,1723.97808,2372.973957,3301.269847,256.3372735,2965.844936,-384.2651612,2261.386401,61.70309301,3432.17941,1.626814182,22.64749813,8.617108821000002,RTO.L,2014,63.30387642
978.7585262,803.7188152,1539.383935,2785.062447,225.7716049,2710.93531,156.0407388,1901.143053,62.85541253,4271.35149,1.489852336,22.26103969,30.434481782,RTO.L,2015,62.83879361
882.3616106,1256.558392,1765.607499,3184.5782,210.5468914,2592.407003,312.8868714,1774.155515,61.24573296,5014.282355,1.419175018,30.4884742,36.507936741,RTO.L,2016,59.08592823
1015.740649,838.3499457,1650.300997,3136.780815,265.3478768,2674.553439,444.8337116,1158.590743,55.91594214,7894.712502,1.451274317,8.582764298,38.769072529,RTO.L,2017,69.57658412
1167.576478,964.4903254,1668.603394,4199.140633,353.0254404,3259.512485,1261.620365,1189.871365,55.90071567,7929.426389,1.76142258,34.1502937,9.545585802000002,RTO.L,2018,68.28488693
945.9356024,1587.743022,1605.730469,3931.086391,319.1926693,3153.926621,1061.642088,1256.059601,53.87239875,11107.76761,1.712973399,,32.298565553,RTO.L,2019,70.22068683
1227.393264,1214.266773,1797.666401,4500.662954,343.743558,3599.045346,1328.162291,1518.827897,48.58816316,12920.52011,1.934450602,39.06777062,16.795551634,RTO.L,2020,66.37727679
3881.482697,3695.530306,4292.081983,7633.755828,395.8373857,3832.943654,1544.63541,1660.992384,50.01525008,14690.52901,2.057514442,42.12044717,16.618701351000002,RTO.L,2021,74.55300621
115.3162961,35.09626404,9.454503782,267.3046069,,44.69401788,221.8943388,16.33050653,,366.2115337,0.151040217,,48.316852538999996,VEC.L,2009,
119.0277377,33.70428287,0.0,263.257777,,60.8802587,223.3288293,18.67399456,,330.853514,0.204754256,,5.760320124999999,VEC.L,2010,
134.3400824,38.79510733,0.0,268.6801648,,68.77314481,224.9154363,18.4356915,,268.6950469,0.22903164,,-7.0462060059999985,VEC.L,2011,
137.5258161,38.74417637,0.0,264.6451386,,52.83296777,223.3393638,24.49528506,,423.4299108,0.173809672,,49.914583424,VEC.L,2012,
121.7602797,30.09804667,0.0,237.4401459,,46.36315269,205.3659649,29.18598465,,731.4618567,0.150875923,,56.096397131,VEC.L,2013,
160.6211573,29.15840512,0.0,514.0210274,,60.8161021,377.7263109,38.15585584,,749.297458,0.195038214,,-5.357284413,VEC.L,2014,
176.013038,68.74583302,0.0,434.8470257,,85.93229128,328.7650937,34.66923476,11.90000154,1064.112595,0.22617354,,-23.007771923,VEC.L,2016,23.40477955
206.6268627,86.72160268,5.551169446,1043.496497,51.65508378,156.0495411,835.389322,87.83183657,19.17214728,1001.204585,,,-9.989175500999998,VEC.L,2017,26.43799375
217.8142903,94.71948978,5.539941628,970.8409902,40.29635495,199.9783807,781.6722516,99.04334667,18.52016009,551.7193345,0.319108233,,-44.879455634,VEC.L,2018,32.03078241
217.1250702,92.23350513,5.10282186,792.723376,34.68177556,204.7507272,630.5812114,104.6078481,16.64495491,751.6010456,0.333001959,,30.788961364000002,VEC.L,2019,34.45806227
193.7151949,84.99071864,10.07690268,703.6595068,45.42825469,236.4094405,556.0859189,114.5584726,12.67040097,1015.307592,0.362646787,,33.25342288300007,VEC.L,2020,51.97708206
417.8459603,116.4937036,5.74264736,910.6197957,52.61765893,260.6068064,744.3564817,101.8636258,12.67040097,1388.544958,0.428347808,,48.603116312999994,VEC.L,2021,51.97708206
,,,14776.0,,8338.0,,,,,,,0.0,NWSA.O,2009,
,,,14326.0,,8752.0,,,,,15.1286728,,0.0,NWSA.O,2010,
3994.0,2568.0,0.0,17008.0,,9095.0,12334.0,6075.0,,,15.72158125,,0.0,NWSA.O,2011,
3115.0,2467.0,0.0,13090.0,,8654.0,8809.0,5584.0,,,14.95927039,,0.0,NWSA.O,2012,
4643.0,2171.0,0.0,15643.0,2243.0,8891.0,12578.0,5276.0,28.08295294,10392.93868,15.28689711,16.0732125,13.793617210999999,NWSA.O,2013,24.11176214
5270.0,2264.0,0.0,16489.0,268.0,8486.0,13263.0,5632.0,27.3480405,8979.614667,14.63860618,20.77017778,-11.365449759999999,NWSA.O,2014,29.40902888
4014.0,2110.0,0.0,15035.0,272.0,8524.0,11965.0,,27.81639115,7884.279952,14.67125645,22.9632176,-10.413548468999998,NWSA.O,2015,40.95822253
3815.0,2452.0,379.0,14552.0,208.0,8139.0,10809.0,4963.0,22.85084163,9522.155528,13.99896801,,38.647851703,NWSA.O,2017,52.65177302
4394.0,3295.0,1952.0,16346.0,258.0,9024.0,9311.0,5912.0,18.27892287,6677.917377,15.48652823,,-31.77357415260172,NWSA.O,2018,53.53005511
4050.0,3340.0,1453.0,15711.0,270.0,10074.0,9144.0,6078.0,14.9546357,8390.834538,17.13556727,,26.982735976,NWSA.O,2019,49.41347458
3461.0,2682.0,1259.0,14261.0,129.0,9008.0,7582.0,6984.0,15.49023091,10572.89399,15.32233373,,40.180128411,NWSA.O,2020,49.47069118
4456.0,3234.0,2313.0,16771.0,397.0,9358.0,8211.0,7767.0,13.16873264,13260.35332,15.77013819,26.92071,31.209649627000005,NWSA.O,2021,60.03970141
2313.089103,1560.117105,11176.18536,19974.52614,413.7546569,1409.631793,4892.326633,265.7375594,0.160763057,5192.664228,31.63460062,20.42054258,14.103966557000001,CVO.PA,2010,60.05849107
2500.429403,1415.568189,10008.97733,19665.92335,420.6487903,1125.883219,5169.226139,248.8355294,0.144224153,3528.080998,21.29300164,3.185116643,-29.570401610999998,CVO.PA,2011,73.23467142
2619.811003,1604.436246,9418.576052,18953.95858,385.1037949,1102.449191,5091.14822,196.9035599,37.00231822,4835.418788,19.70470695,53.01782604,33.87068989,CVO.PA,2012,73.60038199
2127.613732,1878.966118,8882.17358,18625.65442,379.5888113,1087.042168,5037.56597,161.811273,17.20649663,5406.388376,18.68707934,24.54336807,7.793823763,CVO.PA,2013,74.60301477
2994.598235,2194.836023,11599.19042,23614.78682,406.7169294,1174.028919,5896.77681,192.0018143,16.55430975,5823.62204,19.39825132,28.75568277,28.113624010999995,CVO.PA,2014,70.19792074
2874.76804,2087.437247,10698.24835,21249.21067,357.8377271,1087.150547,5029.948588,126.7332003,15.92096252,5969.692868,17.03621218,16.03526592,16.168585599,CVO.PA,2015,72.65911924
2735.33085,1903.239539,10233.17623,20430.78159,366.9441535,978.2702186,5038.307577,126.469087,13.81049083,5995.34929,14.8131794,8.734866165,7.5961019809999994,CVO.PA,2016,63.03282684
2023.407275,1911.95963,10172.76177,20500.87153,380.1372421,956.3057191,5574.40286,190.9577376,13.0641244,8481.106271,14.04833726,7.834396383,19.206418904000003,CVO.PA,2017,62.46747571
2788.746536,2513.142837,12064.63814,26070.93005,445.8884159,1137.697484,7633.4341,291.2992886,8.116492293,7281.651672,15.34746959,7.086474344,-6.234277883999999,CVO.PA,2018,63.25567482
2674.186852,2953.809983,12818.76663,27966.1001,432.2051189,1414.396963,8672.177493,1888.534499,8.476880253,9894.687002,18.72215663,12.6792415,23.918744849,CVO.PA,2019,73.46447167
2778.952088,3012.826491,12454.68018,28831.87454,490.1843882,1376.096899,9301.666928,2136.153398,7.509293062,8700.424867,15.73141528,11.61045573,6.478302487999997,CVO.PA,2020,75.66733631
842.7281759,848.3146876,127.3955049,1324.147265,89.94593015,2912.142024,280.4918434,,,974.0508815,21.58244863,11.24340948,96.910458276,VEI.OL,2009,
787.0507819,873.9772845,52.9395519,1356.750785,68.31918506,2748.541444,342.8729244,,,1011.746632,20.55752763,12.52567522,13.600766759999999,VEI.OL,2010,
832.6290838,885.8943969,96.91160809,1386.392525,60.64553729,2704.472843,339.9635851,661.2731458,,734.1966196,20.22791955,9.383881075,-22.562505687,VEI.OL,2011,
1147.35803,1014.10501,134.6752334,1660.676639,111.4353615,2966.11786,304.955995,631.5630961,,892.9071266,22.18487554,10.93105766,20.532940649,VEI.OL,2012,
1357.127449,1192.647852,372.6586374,2010.551861,82.7279627,3566.241237,380.747798,725.4718677,,911.8935958,26.67345727,8.808069863,16.84855133999999,VEI.OL,2013,
1265.351203,1286.121689,243.1465638,1923.083263,91.07444246,3590.475249,396.2876877,695.9761304,,1125.381028,26.8547139,10.87316106,49.648970972,VEI.OL,2014,
1066.11349,1066.247323,117.5053533,1657.119914,110.4024516,3209.448608,357.735546,612.6873662,32.68979579,1401.058284,24.00485122,15.73226161,44.952584276,VEI.OL,2015,30.55341739
1045.046268,1047.648137,148.193398,1672.888527,89.28362744,2734.79038,347.6322994,577.5017534,30.11670015,1621.286033,20.45467749,14.77097846,17.995180646000065,VEI.OL,2016,35.49600898
1328.00741,1389.950214,116.4756281,2019.798541,106.5004923,3312.840107,380.4561769,643.2789163,26.37946994,1281.401088,24.77816086,10.97429878,-22.906131091,VEI.OL,2017,40.50442253
1285.000609,1355.184599,167.2962106,2074.814183,137.8335395,3798.586572,511.5145607,762.397953,29.89933275,1261.192723,28.41126831,15.87164272,13.391284566000001,VEI.OL,2018,44.01309719
1342.447359,1359.463808,218.0883698,2180.304907,62.83014916,3932.767662,458.1707896,814.9374327,27.19364154,1551.834259,29.41486658,34.04494628,30.679908635,VEI.OL,2019,46.92864464
742.9599927,1198.396063,355.3039278,2504.442723,72.12370242,4165.793311,433.678119,,21.89838315,1751.241935,31.15776598,41.22437894,18.718555708000004,VEI.OL,2020,47.46625603
1292.740647,1356.159433,155.3993402,2044.906096,259.1575308,4446.309703,332.4823092,990.3356299,19.04384841,2029.947826,32.93562743,19.22049567,2.8084684919999994,VEI.OL,2021,49.22506188
929.99,698.196,689.825,3086.466,226.408,4122.385,1162.975,2807.742,287.1573397,2925.385983,40.82135147,21.01444069,31.832278177,SON,2009,47.48044366
996.573,805.639,580.796,3062.58,179.8,3597.331,1366.381,2940.327,338.1879436,3464.714717,35.60691485,16.10334454,19.06961713,SON,2010,46.80307197
1157.516,780.649,620.89,3281.014,239.4,4124.121,1491.791,3064.904,300.5822271,3295.394723,40.2184547,15.16050541,3.514513880999999,SON,2011,58.67081579
1311.71,843.752,1286.632,3992.799,233.578,4498.932,1411.795,3166.694,271.9693965,2995.029752,44.03249391,16.6717136,-5.880349488,SON,2012,51.90663612
1499.896,1044.235,1373.062,4176.065,226.884,4813.571,1488.986,3296.287,262.4520817,4253.440319,46.92824623,20.81877882,38.825696368,SON,2013,52.36681759
1379.838,881.733,981.458,3974.523,237.483,4861.657,1691.461,3405.756,228.1900277,4425.066632,47.08717844,20.32586501,9.038498565000001,SON,2014,53.25058678
1373.789,912.193,1253.165,4193.911,261.85,5016.994,1488.195,3564.871,250.3593105,4125.34358,48.62747645,17.77234698,-1.8408136069999994,SON,2015,54.38825849
1307.378,922.516,1128.367,4013.685,256.667,4964.369,1512.929,,251.1480015,5262.035713,48.48395382,22.62861167,30.471989788,SON,2016,50.34909725
1348.768,802.616,1052.743,3923.203,277.226,4782.877,1532.358,3355.64,224.8335699,5282.16372,46.99138355,19.54200944,4.396084258999999,SON,2017,55.61974587
1563.636,999.97,1447.329,4557.721,281.764,5036.65,1707.066,3646.613,217.5536057,5302.857377,49.94100266,18.32580824,4.613489107,SON,2018,51.85208665
1519.272,1082.93,1385.162,4583.465,340.61,5390.938,1759.086,3824.81,269.6453635,6178.039796,53.36716956,19.01809677,19.185632488,SON,2019,44.84638029
1521.196,1404.492,1681.369,5126.289,357.198,5374.207,1802.682,4270.887,269.896207,5949.684261,53.11740927,22.70341107,3.1807241669999997,SON,2020,45.69428586
1830.547,1511.627,1700.224,5277.259,345.5,5237.443,1899.605,4383.619,235.2392656,5692.10997,51.74878716,,3.637842407000001,SON,2021,59.88001746
2351.874333,1665.910986,2227.552617,4754.93996,150.126758,2967.632476,769.3320267,576.2677158,13.26113223,2938.107919,0.76544557,,61.613990888000004,ITV.L,2009,67.733676
2410.18351,1245.476867,2326.182476,4935.060739,105.7146309,3035.34505,557.3145516,565.3915741,11.7609656,3796.404276,0.781902383,10.43845655,34.58714554,ITV.L,2010,67.44899432
2595.66038,1333.707707,1993.542047,4852.824185,403.2521387,3219.617202,1031.088649,567.8007082,11.46942839,3678.284978,0.784698318,7.155759151,0.7944926159999994,ITV.L,2011,62.07226657
2302.278977,1171.334918,1430.768514,4537.757686,487.0284896,3324.478414,1252.116636,539.0626214,8.088054887,5974.653137,0.808678768,16.17547129,47.923072020999996,ITV.L,2012,51.59497677
