RIC,Year,returns_yearly
NEE,2018,14.056404122
NEE,2019,36.36911079
NEE,2020,29.406004588000002
NEE,2021,4.753990251
NELES.HE,2009,128.678178621
NELES.HE,2010,62.957591495
NELES.HE,2011,-24.034295144
NELES.HE,2012,21.291279659000004
NELES.HE,2013,4.067598561000002
NELES.HE,2014,9.490329314
NELES.HE,2015,-7.057176981
NELES.HE,2016,35.193554635
NELES.HE,2017,11.952704598
NELES.HE,2018,-14.410161801
NELES.HE,2019,51.481494455
NELES.HE,2020,33.604754572000004
NELES.HE,2021,12.680830331
NEM,2009,24.002570390000002
NEM,2010,31.273773653
NEM,2011,2.164018800999999
NEM,2012,-18.530582212
NEM,2013,-60.324081969999995
NEM,2014,-13.594624432000003
NEM,2015,11.752958238
NEM,2016,77.62987730799999
NEM,2017,12.111197609
NEM,2018,-3.9913138030000006
NEM,2019,30.559378307000003
NEM,2020,39.322575964
NEM,2021,-3.1548172360000004
NESN.S,2009,23.610329156406774
NESN.S,2010,12.013937093
NESN.S,2011,2.907575088999999
NESN.S,2012,13.787413404999999
NESN.S,2013,12.917566136
NESN.S,2014,14.686268064
NESN.S,2015,6.126266981331511
NESN.S,2016,2.1264400100000005
NESN.S,2017,17.244765504
NESN.S,2018,-0.850526457
NESN.S,2019,30.848346343
NESN.S,2020,2.771708176999998
NESN.S,2021,11.411025756
NESR.O,2009,0.0
NESR.O,2010,0.0
NESR.O,2011,0.0
NESR.O,2012,0.0
NESR.O,2013,0.0
NESR.O,2014,0.0
NESR.O,2015,0.0
NESR.O,2016,0.0
NESR.O,2017,4.546266589045318
NESR.O,2018,-12.076767804609258
NESR.O,2019,14.776075908000001
NESR.O,2020,34.632418421000004
NESR.O,2021,28.408337941
NESTE.HE,2009,28.132437360000004
NESTE.HE,2010,2.936036847999997
NESTE.HE,2011,-26.293229997000005
NESTE.HE,2012,31.356457909999996
NESTE.HE,2013,49.996972539
NESTE.HE,2014,40.993830517999996
NESTE.HE,2015,41.383231827
NESTE.HE,2016,32.854216879
NESTE.HE,2017,47.400931782
NESTE.HE,2018,30.092374729
NESTE.HE,2019,38.234721098
NESTE.HE,2020,74.943503515
NESTE.HE,2021,-15.270786695999998
NEUP.WA,2009,77.588191074
NEUP.WA,2010,9.066686736619051
NEUP.WA,2011,-4.708478229000001
NEUP.WA,2012,37.54336567686304
NEUP.WA,2013,122.295153417
NEUP.WA,2014,-20.955618265
NEUP.WA,2015,53.504882046000006
NEUP.WA,2016,11.561982233999998
NEUP.WA,2017,-30.77842175
NEUP.WA,2018,-3.5145670560000006
NEUP.WA,2019,47.891786832
NEUP.WA,2020,60.384795972000006
NEUP.WA,2021,35.932784887
NEX.L,2009,26.457242394999998
NEX.L,2010,30.233765887000004
NEX.L,2011,-6.783484127999998
NEX.L,2012,1.629101784000003
NEX.L,2013,36.675058966
NEX.L,2014,-5.0690555441293315
NEX.L,2015,34.478388845
NEX.L,2016,12.808037602
NEX.L,2017,11.562744273
NEX.L,2018,2.847435695999999
NEX.L,2019,27.402956086
NEX.L,2020,-24.560871981000002
NEX.L,2021,4.633676436
NEXA.K,2009,0.0
NEXA.K,2010,0.0
NEXA.K,2011,0.0
NEXA.K,2012,0.0
NEXA.K,2013,0.0
NEXA.K,2014,0.0
NEXA.K,2015,0.0
NEXA.K,2016,0.0
NEXA.K,2017,12.888682237000001
NEXA.K,2018,-39.025754161
NEXA.K,2019,-17.81722976
NEXA.K,2020,76.409151219
NEXA.K,2021,-17.469077376999998
NEXI.PA,2009,106.074589351
NEXI.PA,2010,39.58485713499999
NEXI.PA,2011,-41.196983612
NEXI.PA,2012,55.145917450999995
NEXI.PA,2013,17.55327796
NEXI.PA,2014,23.205915875
NEXI.PA,2015,33.440858348
NEXI.PA,2016,13.688441369000001
NEXI.PA,2017,17.487707738999998
NEXI.PA,2018,-15.261433429
NEXI.PA,2019,20.658513404
NEXI.PA,2020,-2.5891099380000036
NEXI.PA,2021,20.540890624
NEXS.PA,2009,47.37814655
NEXS.PA,2010,13.806592685000002
NEXS.PA,2011,-31.800340242999997
NEXS.PA,2012,-4.681893364000002
NEXS.PA,2013,30.552432245000006
NEXS.PA,2014,-31.915525681
NEXS.PA,2015,34.948158817
NEXS.PA,2016,43.364434642999996
NEXS.PA,2017,7.130504469999998
NEXS.PA,2018,-66.295713783
NEXS.PA,2019,67.62279359499999
NEXS.PA,2020,49.1679475
NEXS.PA,2021,34.896383125
NFG,2009,52.349402874
NFG,2010,34.544146538999996
NFG,2011,-7.218116068
NFG,2012,-4.383203438
NFG,2013,38.663492659
NFG,2014,1.767546170999999
NFG,2015,-42.691236132
NFG,2016,32.869053817
NFG,2017,0.7809303880000007
NFG,2018,-2.7417507640000007
NFG,2019,-4.061359111000002
NFG,2020,-4.484794833000003
NFG,2021,28.552471407
NFLX.O,2009,67.88589514
NFLX.O,2010,131.971419424
NFLX.O,2011,-59.054158267
NFLX.O,2012,67.469116207
NFLX.O,2013,164.31920477
NFLX.O,2014,2.9727592040000026
NFLX.O,2015,99.221287222
NFLX.O,2016,16.516733652
NFLX.O,2017,48.104463812999995
NFLX.O,2018,45.562497345
NFLX.O,2019,25.14655939
NFLX.O,2020,54.200202592
NFLX.O,2021,13.075212494999999
NG.L,2009,7.8681942750000005
NG.L,2010,-0.6292121729999987
NG.L,2011,18.791971835000002
NG.L,2012,18.049649986
NG.L,2013,18.104233950999998
NG.L,2014,20.764001486
NG.L,2015,8.113721536999998
NG.L,2016,8.149239498999998
NG.L,2017,-2.820372192999998
NG.L,2018,-6.292568758999998
NG.L,2019,27.701942128
NG.L,2020,-2.185026406
NG.L,2021,6.472934493999999
NGVT.K,2009,0.0
NGVT.K,2010,0.0
NGVT.K,2011,0.0
NGVT.K,2012,0.0
NGVT.K,2013,0.0
NGVT.K,2014,0.0
NGVT.K,2015,0.0
NGVT.K,2016,94.14004621
NGVT.K,2017,28.733242839
NGVT.K,2018,22.003433944999998
NGVT.K,2019,17.254454704000004
NGVT.K,2020,11.981442458000002
NGVT.K,2021,-3.317898110999999
NHH.MC,2009,55.009120392
NHH.MC,2010,3.794042408999996
NHH.MC,2011,-27.954069198
NHH.MC,2012,31.507228580000003
NHH.MC,2013,58.195224559
NHH.MC,2014,-5.383551028000001
NHH.MC,2015,27.36255999
NHH.MC,2016,-20.176248475000076
NHH.MC,2017,47.951151285
NHH.MC,2018,-34.369564387
NHH.MC,2019,19.831881573999997
NHH.MC,2020,4.704620094999994
NHH.MC,2021,7.510018868000003
NHY.OL,2009,62.658441372156375
NHY.OL,2010,4.115910503000002
NHY.OL,2011,-37.124695182
NHY.OL,2012,6.519824682999998
NHY.OL,2013,1.136172020000001
NHY.OL,2014,49.299044034
NHY.OL,2015,-18.252981752000004
NHY.OL,2016,30.802569775
NHY.OL,2017,47.455435398999995
NHY.OL,2018,-39.200973677
NHY.OL,2019,-12.250469716
NHY.OL,2020,35.36730745
NHY.OL,2021,56.654782936000004
NI,2009,46.425590765
NI,2010,21.639752361
NI,2011,35.468398025999996
NI,2012,9.125990433999998
NI,2013,32.784057636
NI,2014,28.868663257
NI,2015,19.790752248999997
NI,2016,17.436948713
NI,2017,18.886827603
NI,2018,2.9649498130000005
NI,2019,13.333822254999998
NI,2020,-13.902109921000001
NI,2021,9.374776159
NIBEb.ST,2009,52.873834220999996
NIBEb.ST,2010,46.589281787000004
NIBEb.ST,2011,2.3298684849999987
NIBEb.ST,2012,-4.549185333000001
NIBEb.ST,2013,48.826448951
NIBEb.ST,2014,38.169513951
NIBEb.ST,2015,39.578052545
NIBEb.ST,2016,9.898955528999998
NIBEb.ST,2017,11.647791794999998
NIBEb.ST,2018,17.719495344
NIBEb.ST,2019,63.667081363
NIBEb.ST,2020,58.693559504
NIBEb.ST,2021,55.047042925
NICL.L,2009,47.263393255000004
NICL.L,2010,46.283316467
NICL.L,2011,20.646727338
NICL.L,2012,51.720907759
NICL.L,2013,37.147540287
NICL.L,2014,-23.599062508
NICL.L,2015,51.042362343
NICL.L,2016,18.762174629
NICL.L,2017,-3.375009339000002
NICL.L,2018,-8.319964328455757
NICL.L,2019,19.414353707
NICL.L,2020,-8.065941924
NICL.L,2021,5.373265097000003
NJR,2009,0.7172632710000002
NJR,2010,18.742994731
NJR,2011,18.169998708
NJR,2012,-17.098489598
NJR,2013,20.585631873
NJR,2014,34.598424907
NJR,2015,12.363086143
NJR,2016,11.849974336999999
NJR,2017,16.397393985
NJR,2018,16.404163596
NJR,2019,1.2605972670000005
NJR,2020,-14.465602096000003
NJR,2021,1.846636277
NKE,2009,33.140876326000004
NKE,2010,29.876133037
NKE,2011,16.529224626999998
NKE,2012,11.614761615
NKE,2013,45.627701903
NKE,2014,23.447750769
NKE,2015,28.94419337
NKE,2016,-18.60671735
NKE,2017,24.516503153000006
NKE,2018,20.338950705
NKE,2019,35.3106344
NKE,2020,38.57335732
NKE,2021,5.329186438999999
NKT.CO,2009,126.17418704800001
NKT.CO,2010,11.987047958999996
NKT.CO,2011,-32.245433569
NKT.CO,2012,13.253672512999998
NKT.CO,2013,35.482865483
NKT.CO,2014,27.595069091000003
NKT.CO,2015,11.297875976
NKT.CO,2016,36.985035736
NKT.CO,2017,19.824181661999997
NKT.CO,2018,-106.255059728
NKT.CO,2019,78.813700078
NKT.CO,2020,87.28200984200001
NKT.CO,2021,4.884958279000001
NLFSK.CO,2009,0.0
NLFSK.CO,2010,0.0
NLFSK.CO,2011,0.0
NLFSK.CO,2012,0.0
NLFSK.CO,2013,0.0
NLFSK.CO,2014,0.0
NLFSK.CO,2015,0.0
NLFSK.CO,2016,0.0
NLFSK.CO,2017,25.913607766
NLFSK.CO,2018,-39.793000471
NLFSK.CO,2019,-30.766523237
NLFSK.CO,2020,12.897135323
NLFSK.CO,2021,51.441438981000005
NLMK.MM,2009,121.381840696
NLMK.MM,2010,54.558377707000005
NLMK.MM,2011,-69.288747598
NLMK.MM,2012,3.342390707999998
NLMK.MM,2013,-4.557078708
NLMK.MM,2014,26.169108837
NLMK.MM,2015,8.755410161000002
NLMK.MM,2016,77.08452311399999
NLMK.MM,2017,38.1142426
NLMK.MM,2018,20.545117407
NLMK.MM,2019,7.029498947999999
NLMK.MM,2020,53.172281586
NLMK.MM,2021,17.500238022999998
NLOK.O,2009,31.903942215
NLOK.O,2010,-3.860581382999999
NLOK.O,2011,-5.371223969999999
NLOK.O,2012,21.535748552
NLOK.O,2013,26.574327266
NLOK.O,2014,10.006498601
NLOK.O,2015,-18.081591870999997
NLOK.O,2016,39.918686325
NLOK.O,2017,19.466808745999998
NLOK.O,2018,-30.684230647
NLOK.O,2019,36.565037218
NLOK.O,2020,43.586444611000005
NLOK.O,2021,25.983198233
NLSN.K,2009,0.0
NLSN.K,2010,0.0
NLSN.K,2011,19.531253604
NLSN.K,2012,4.381157889
NLSN.K,2013,44.335744357
NLSN.K,2014,1.4840651870000015
NLSN.K,2015,7.383260598000001
NLSN.K,2016,-6.106902063
NLSN.K,2017,-8.145451259999998
NLSN.K,2018,-32.768418516
NLSN.K,2019,-6.537292461999998
NLSN.K,2020,18.671010929999994
NLSN.K,2021,-4.926899903000001
NMAN.ST,2009,35.812651144955254
NMAN.ST,2010,45.589177805999995
NMAN.ST,2011,5.069593423367439
NMAN.ST,2012,40.318786912
NMAN.ST,2013,38.378852050109266
NMAN.ST,2014,-7.365279899000004
NMAN.ST,2015,52.735400192
NMAN.ST,2016,-25.781761578999998
NMAN.ST,2017,34.784389093
NMAN.ST,2018,18.40032525688551
NMAN.ST,2019,44.510464677
NMAN.ST,2020,11.981656089000005
NMAN.ST,2021,22.47920472
NOBI.ST,2009,110.805343498
NOBI.ST,2010,43.574567173
NOBI.ST,2011,-79.059985822
NOBI.ST,2012,16.614110893000003
NOBI.ST,2013,85.328634033
NOBI.ST,2014,30.555737498000003
NOBI.ST,2015,48.582541232
NOBI.ST,2016,-13.962623611
NOBI.ST,2017,-13.468502254
NOBI.ST,2018,-21.169241005
NOBI.ST,2019,45.345304262999996
NOBI.ST,2020,13.214591277999999
NOBI.ST,2021,-7.110394481000002
NOBINA.ST,2009,0.0
NOBINA.ST,2010,0.0
NOBINA.ST,2011,0.0
NOBINA.ST,2012,0.0
NOBINA.ST,2013,0.0
NOBINA.ST,2014,0.0
NOBINA.ST,2015,20.441737738
NOBINA.ST,2016,38.035236268
NOBINA.ST,2017,16.584564085999997
NOBINA.ST,2018,20.335773739000004
NOBINA.ST,2019,16.016404546
NOBINA.ST,2020,16.418187168
NOBINA.ST,2021,18.852538529
NOC,2009,31.167533322999994
NOC,2010,21.112684415
NOC,2011,5.468995143000001
NOC,2012,18.786652151
NOC,2013,58.197474174
NOC,2014,27.889714832000003
NOC,2015,28.496342334
NOC,2016,23.763567188000003
NOC,2017,30.130619042
NOC,2018,-17.809138372
NOC,2019,37.953854941
NOC,2020,-7.047064399000002
NOC,2021,19.366092465
NOD.OL,2009,126.92117479145557
NOD.OL,2010,103.71591053683603
NOD.OL,2011,-36.625715782
NOD.OL,2012,7.365402656
NOD.OL,2013,68.595689951
NOD.OL,2014,59.142099368000004
NOD.OL,2015,-5.566758748000002
NOD.OL,2016,-15.370621593
NOD.OL,2017,21.662993496
NOD.OL,2018,-28.624904492000002
NOD.OL,2019,75.13185232500001
NOD.OL,2020,103.451430332
NOD.OL,2021,77.40504760699999
NOEJ.DE,2009,0.0
NOEJ.DE,2010,0.0
NOEJ.DE,2011,-17.497446444
NOEJ.DE,2012,33.350468162
NOEJ.DE,2013,63.224542514999996
NOEJ.DE,2014,14.165369196
NOEJ.DE,2015,29.042084642
NOEJ.DE,2016,-18.151244673999997
NOEJ.DE,2017,37.020345733
NOEJ.DE,2018,-19.453304987000003
NOEJ.DE,2019,-4.882346887999999
NOEJ.DE,2020,38.836130404
NOEJ.DE,2021,-9.066558427
NOKIA.HE,2009,-7.816300227000001
NOKIA.HE,2010,-1.0067062900000021
NOKIA.HE,2011,-57.049361981
NOKIA.HE,2012,1.6297781489999945
NOKIA.HE,2013,86.28488644
NOKIA.HE,2014,20.718877070999998
NOKIA.HE,2015,7.6688805649999985
NOKIA.HE,2016,-25.990433439
NOKIA.HE,2017,-8.879540883730472
NOKIA.HE,2018,33.114915773
NOKIA.HE,2019,-32.677708735
NOKIA.HE,2020,3.233373934000002
NOKIA.HE,2021,48.503781067
NOMD.K,2009,0.0
NOMD.K,2010,0.0
NOMD.K,2011,0.0
NOMD.K,2012,0.0
NOMD.K,2013,0.0
NOMD.K,2014,-8.170761089999997
NOMD.K,2015,39.22250291599999
NOMD.K,2016,-4.2937095209999985
NOMD.K,2017,59.954430632
NOMD.K,2018,2.304890696000001
NOMD.K,2019,31.226648169
NOMD.K,2020,15.102802682000004
NOMD.K,2021,10.508009405000003
NORTHM.CO,2009,84.5251374556918
NORTHM.CO,2010,23.165472869000002
NORTHM.CO,2011,-0.5248277099999985
NORTHM.CO,2012,-13.146329514
NORTHM.CO,2013,-0.8831744490000015
NORTHM.CO,2014,15.979288567000001
NORTHM.CO,2015,-23.902438333361808
NORTHM.CO,2016,-4.759020124771441
NORTHM.CO,2017,109.75196046712874
NORTHM.CO,2018,2.32494905455753
NORTHM.CO,2019,38.99892227921188
NORTHM.CO,2020,81.995132326
NORTHM.CO,2021,49.059584209
NOS.LS,2009,22.322574652999997
NOS.LS,2010,-10.134687352
NOS.LS,2011,-30.367261502
NOS.LS,2012,36.62104352309006
NOS.LS,2013,67.392286384
NOS.LS,2014,2.2814844180000033
NOS.LS,2015,36.881325063
NOS.LS,2016,-17.848844115000002
NOS.LS,2017,2.827758523000001
NOS.LS,2018,4.256772704000001
NOS.LS,2019,-1.847564083
NOS.LS,2020,-36.647388069
NOS.LS,2021,30.445210843
NOV,2009,69.263659588
NOV,2010,52.489897
NOV,2011,14.084850021000001
NOV,2012,4.887280006000001
NOV,2013,18.181170121999997
NOV,2014,-4.4125398700000025
NOV,2015,-58.235292106
NOV,2016,18.149280125
NOV,2017,-0.08580454499999846
NOV,2018,-27.073344268999996
NOV,2019,4.404763342999997
NOV,2020,-24.251713904000006
NOV,2021,-0.11861392999999859
NOVN.S,2009,13.178455580999998
NOVN.S,2010,1.6994232120000006
NOVN.S,2011,3.6244277219999983
NOVN.S,2012,12.074405745999998
NOVN.S,2013,25.893271113
NOVN.S,2014,30.229400103178524
NOVN.S,2015,-2.3012203660000017
NOVN.S,2016,-10.477649392000002
NOVN.S,2017,14.801104458
NOVN.S,2018,7.115302356999999
NOVN.S,2019,25.419712195
NOVN.S,2020,-3.0138226290000003
NOVN.S,2021,-3.6030987559999987
NOVOb.CO,2009,24.720063194999998
NOVOb.CO,2010,68.33981532199999
NOVOb.CO,2011,8.537771277000001
NOVOb.CO,2012,36.837928041
NOVOb.CO,2013,11.516647717999998
NOVOb.CO,2014,31.811740206000003
NOVOb.CO,2015,48.165726891999995
NOVOb.CO,2016,-38.364448309
NOVOb.CO,2017,32.067235479
NOVOb.CO,2018,-7.838943089000002
NOVOb.CO,2019,30.231855953
NOVOb.CO,2020,13.116809194000002
NOVOb.CO,2021,41.156391912
NOW,2009,0.0
NOW,2010,0.0
NOW,2011,0.0
NOW,2012,27.046095506999997
NOW,2013,67.82003582600001
NOW,2014,26.043622358
NOW,2015,27.681118388999998
NOW,2016,-4.933230377000001
NOW,2017,59.928696714
NOW,2018,33.738950789
NOW,2019,50.780634103
NOW,2020,73.32362019300001
NOW,2021,14.58487855
NP,2009,90.849893275
NP,2010,42.342511213
NP,2011,23.070081627
NP,2012,29.510578919000004
NP,2013,47.288188951
NP,2014,39.980480283
NP,2015,7.314840756999999
NP,2016,34.143427118
NP,2017,9.504909306999998
NP,2018,-36.828513623
NP,2019,26.077517960999998
NP,2020,-7.976927305999997
NP,2021,-12.999109805
NPO,2009,26.174296188999996
NPO,2010,50.81963581039173
NPO,2011,-15.099705900999998
NPO,2012,23.798063973
NPO,2013,36.330615137
NPO,2014,12.536391970999999
NPO,2015,-27.068460062
NPO,2016,51.219341918000005
NPO,2017,36.962731824
NPO,2018,-36.923207278999996
NPO,2019,21.096210193
NPO,2020,25.272992186000003
NPO,2021,16.970166494
NPTN.K,2009,0.0
NPTN.K,2010,0.0
NPTN.K,2011,-78.13924001699999
NPTN.K,2012,29.42456601562681
NPTN.K,2013,37.130028983
NPTN.K,2014,-57.761597905
NPTN.K,2015,161.260626753
NPTN.K,2016,20.931493834
NPTN.K,2017,-34.600413613
NPTN.K,2018,15.199618833000002
NPTN.K,2019,57.546170868
NPTN.K,2020,18.153677719
NPTN.K,2021,5.12353154199997
NRC.OL,2009,7.441443985999999
NRC.OL,2010,-151.383738145
NRC.OL,2011,-95.3768474009633
NRC.OL,2012,-116.9245998494634
NRC.OL,2013,-190.107502166
NRC.OL,2014,51.381385346
NRC.OL,2015,184.158005076
NRC.OL,2016,23.917065335
NRC.OL,2017,-6.156058181643397
NRC.OL,2018,19.730390395
NRC.OL,2019,-18.66022484702911
NRC.OL,2020,-31.445713802999997
NRC.OL,2021,-40.363040745000006
NRG,2009,9.624003162000001
NRG,2010,-15.734551291000002
NRG,2011,-5.002459389999999
NRG,2012,28.648332165
NRG,2013,26.01088157215517
NRG,2014,-0.8507434270000012
NRG,2015,-73.337654626
NRG,2016,12.474187630000005
NRG,2017,99.455525454
NRG,2018,37.421160853
NRG,2019,3.1996672549999996
NRG,2020,5.542145014999996
NRG,2021,16.840337035999998
NRRT.L,2009,5.523389233
NRRT.L,2010,-8.270577911009793
NRRT.L,2011,-4.370966338999999
NRRT.L,2012,-2.891873935
NRRT.L,2013,46.218366274999994
NRRT.L,2014,8.287863057000001
NRRT.L,2015,23.174633076
NRRT.L,2016,6.065025184
NRRT.L,2017,6.675789541
NRRT.L,2018,-35.746043075
NRRT.L,2019,9.090402614999999
NRRT.L,2020,-38.20794886
NRRT.L,2021,5.145118316000004
NRS.OL,2009,0.0
NRS.OL,2010,0.0
NRS.OL,2011,-89.55954084499993
NRS.OL,2012,84.67621663599991
NRS.OL,2013,98.13738879199997
NRS.OL,2014,66.26565670200003
NRS.OL,2015,26.976224869
NRS.OL,2016,107.964226171
NRS.OL,2017,-29.051512828
NRS.OL,2018,42.355469716
NRS.OL,2019,34.962898005
NRS.OL,2020,-6.232653609999998
NRS.OL,2021,-12.782163997000003
NSC,2009,20.417495529
NSC,2010,23.407718800999998
NSC,2011,21.170850586
NSC,2012,-11.031296306999998
NSC,2013,45.568423333
NSC,2014,19.509902305
NSC,2015,-19.303650363
NSC,2016,31.892100779
NSC,2017,33.66868641
NSC,2018,7.744152522
NSC,2019,30.320191003
NSC,2020,28.785560071
NSC,2021,2.750206492000001
NSTEc.AS,2009,38.88158513
NSTEc.AS,2010,15.498678767999998
NSTEc.AS,2011,-35.038269741
NSTEc.AS,2012,-26.159391815
NSTEc.AS,2013,-17.532341695
NSTEc.AS,2014,-16.24670477
NSTEc.AS,2015,17.438855334
NSTEc.AS,2016,-2.0500450000000026
NSTEc.AS,2017,26.636723232999998
NSTEc.AS,2018,5.0952417785893065
NSTEc.AS,2019,30.869153470999997
NSTEc.AS,2020,-14.199641748
NSTEc.AS,2021,4.8626823439999995
NTAP.O,2009,97.470426026
NTAP.O,2010,53.120209949
NTAP.O,2011,-34.618198349
NTAP.O,2012,1.467366993999999
NTAP.O,2013,22.91909245
NTAP.O,2014,3.696240476000002
NTAP.O,2015,-38.379894273
NTAP.O,2016,40.169145007
NTAP.O,2017,52.8828727
NTAP.O,2018,14.115786313000001
NTAP.O,2019,12.875102739000004
NTAP.O,2020,18.134346912
NTAP.O,2021,34.674458854
NTGR.O,2009,72.479245295
NTGR.O,2010,60.709082312999996
NTGR.O,2011,15.186399472000002
NTGR.O,2012,21.546276579999997
NTGR.O,2013,-14.426420976
NTGR.O,2014,9.596821583
NTGR.O,2015,25.452652640000004
NTGR.O,2016,30.043032649000004
NTGR.O,2017,11.280737014000001
NTGR.O,2018,-5.684766844
NTGR.O,2019,-15.518656673000006
NTGR.O,2020,62.83344345699999
NTGR.O,2021,-22.145982196
NTGY.MC,2009,3.443827702
NTGY.MC,2010,-18.555901063
NTGY.MC,2011,26.307018085
NTGY.MC,2012,15.895308966999998
NTGY.MC,2013,41.309616285000004
NTGY.MC,2014,16.373183156
NTGY.MC,2015,-3.1495780859999982
NTGY.MC,2016,5.265594984219691
NTGY.MC,2017,13.674719384000003
NTGY.MC,2018,22.005515821
NTGY.MC,2019,7.311860770000001
NTGY.MC,2020,-1.7991212970000006
NTGY.MC,2021,18.962399311000002
NUE,2009,10.304793569000001
NUE,2010,0.8963966459999995
NUE,2011,-2.749500968000003
NUE,2012,14.597401181000002
NUE,2013,25.769346221
NUE,2014,-4.268165747999998
NUE,2015,-13.252327901000003
NUE,2016,48.279651768
NUE,2017,10.482533838
NUE,2018,-15.626378031000002
NUE,2019,16.214260637
NUE,2020,3.4193690989999994
NUE,2021,75.890203821
NVDA.O,2009,99.414383203
NVDA.O,2010,-7.283955716000001
NVDA.O,2011,9.189295300999998
NVDA.O,2012,-8.527510841999998
NVDA.O,2013,29.777245092999877
NVDA.O,2014,27.275557284
NVDA.O,2015,56.292857581999996
NVDA.O,2016,132.283062776
NVDA.O,2017,68.616942048
NVDA.O,2018,-23.030159227000002
NVDA.O,2019,66.444171667
NVDA.O,2020,87.74621361199999
NVDA.O,2021,51.124288805000006
NVTK.MM,2009,148.860517008
NVTK.MM,2010,75.421594991
NVTK.MM,2011,21.671556861000003
NVTK.MM,2012,-6.812576881
NVTK.MM,2013,18.374061602
NVTK.MM,2014,15.600059800999997
NVTK.MM,2015,36.946999781
NVTK.MM,2016,33.406627084
NVTK.MM,2017,-12.073506775000002
NVTK.MM,2018,56.78245998
NVTK.MM,2019,15.177373945000001
NVTK.MM,2020,9.237183201
NVTK.MM,2021,47.362474209
NWL.O,2009,72.75192065499999
NWL.O,2010,25.208547034
NWL.O,2011,-4.369356948999996
NWL.O,2012,36.175525477
NWL.O,2013,41.836785651999996
NWL.O,2014,19.629982311
NWL.O,2015,17.642910482
NWL.O,2016,6.022568720000001
NWL.O,2017,-29.344751596
NWL.O,2018,-28.045858293000002
NWL.O,2019,17.072165089761874
NWL.O,2020,23.453093874999997
NWL.O,2021,10.650316219999997
NWOn.DE,2009,18.133841043000004
NWOn.DE,2010,18.733544216
NWOn.DE,2011,27.424574931
NWOn.DE,2012,10.353376217000003
NWOn.DE,2013,67.799228188
NWOn.DE,2014,32.139611408
NWOn.DE,2015,71.499972258
NWOn.DE,2016,5.899573458000002
NWOn.DE,2017,45.952823851000005
NWOn.DE,2018,-7.764823663534907
NWOn.DE,2019,29.520147384
NWOn.DE,2020,8.002857885000001
NWOn.DE,2021,-21.566319386
NWSA.O,2009,0.0
NWSA.O,2010,0.0
NWSA.O,2011,0.0
NWSA.O,2012,0.0
NWSA.O,2013,13.793617210999999
NWSA.O,2014,-11.365449759999999
NWSA.O,2015,-10.413548468999998
NWSA.O,2016,-7.941769334000001
NWSA.O,2017,38.647851703
NWSA.O,2018,-31.77357415260172
NWSA.O,2019,26.982735976
NWSA.O,2020,40.180128411
NWSA.O,2021,31.209649627000005
NXPI.O,2009,0.0
NXPI.O,2010,59.18803507999999
NXPI.O,2011,-13.239427503999998
NXPI.O,2012,64.238690248
NXPI.O,2013,60.297203711
NXPI.O,2014,54.089751317
NXPI.O,2015,17.425447812
NXPI.O,2016,20.662503344
NXPI.O,2017,18.206379458
NXPI.O,2018,-41.543205490000005
NXPI.O,2019,62.915226998
NXPI.O,2020,33.919682519000006
NXPI.O,2021,24.168873103000003
NXT.L,2009,75.37935669400001
NXT.L,2010,2.0159925539999968
NXT.L,2011,37.411325401
NXT.L,2012,34.874236012
NXT.L,2013,42.249206155
NXT.L,2014,29.163394064000002
NXT.L,2015,13.532647580999999
NXT.L,2016,-28.915741569000005
NXT.L,2017,6.190373900000002
NXT.L,2018,-4.223088105999999
NXT.L,2019,63.140219110000004
NXT.L,2020,12.186846581000001
NXT.L,2021,16.872674904999997
NZYMb.CO,2009,29.887518615
NZYMb.CO,2010,39.508089198
NZYMb.CO,2011,16.069321740486316
NZYMb.CO,2012,-7.457255961
NZYMb.CO,2013,39.774600948
NZYMb.CO,2014,15.044280541
NZYMb.CO,2015,29.954088844999998
NZYMb.CO,2016,-26.157192645
NZYMb.CO,2017,40.988288812
NZYMb.CO,2018,-16.366357706
NZYMb.CO,2019,14.762877383
NZYMb.CO,2020,10.864299034999998
NZYMb.CO,2021,26.563043896
O,2009,24.51076955
O,2010,34.656267571
O,2011,8.117662341
O,2012,19.430049856
O,2013,0.759525456
O,2014,32.316193244
O,2015,15.362343894999999
O,2016,17.981078527
O,2017,4.32067041
O,2018,16.280009492999998
O,2019,20.82171702
O,2020,-4.571559398999997
O,2021,8.899214215999999
O2C.DE,2009,154.34398824120407
O2C.DE,2010,13.954885273
O2C.DE,2011,-43.721455227
O2C.DE,2012,50.802771304
O2C.DE,2013,129.20529659
O2C.DE,2014,-18.44066882
O2C.DE,2015,-67.00129826400001
O2C.DE,2016,12.075261164
O2C.DE,2017,-1.648043957000002
O2C.DE,2018,-23.805468793
O2C.DE,2019,-40.223540376
O2C.DE,2020,-30.038292647000002
O2C.DE,2021,6.376521810000001
O2Dn.DE,2009,0.0
O2Dn.DE,2010,0.0
O2Dn.DE,2011,0.0
O2Dn.DE,2012,-0.3912184719999998
O2Dn.DE,2013,13.877646777376944
O2Dn.DE,2014,2.273349293
O2Dn.DE,2015,17.610819656000004
O2Dn.DE,2016,-11.039367435000003
O2Dn.DE,2017,11.061479315
O2Dn.DE,2018,-11.805123253000001
O2Dn.DE,2019,-15.528231569999999
O2Dn.DE,2020,-3.0117423940000005
O2Dn.DE,2021,17.172701714
OBEL.BR,2009,3.284946384000001
OBEL.BR,2010,10.716551576
