RIC,Total Current Assets,Total Current Liabilities,Total Debt,"Total Assets, Reported",Net Income - Actual,Revenue Per Share,Total Revenue,Total Equity,Total CO2 Equivalent Emissions To Revenues USD in million,ESG Score,Company Market Capitalization,"Property Plant And Equipment, Total - Gross",P/E (Daily Time Series Ratio),Year,returns_yearly
EUFI.PA,331.631163,254.5868407,340.8277501,943.8512856,-15.3884087,6.460744397,916.3273779,281.4865716,,,,515.6573899,,2010,41.412511378000005
EUFI.PA,395.7313892,279.0729717,370.166544,984.7648987,32.29412495,6.124797136,910.0836064,300.9818741,,,,491.2407197,26.77026899,2011,10.908617278000001
EUFI.PA,572.020712,366.2899676,562.6886731,1391.035599,82.16485579,6.841709524,1073.053722,408.3572816,,,,575.6815534,23.17223116,2012,83.19341639000001
EUFI.PA,571.6249736,418.226198,574.0962107,1531.224931,119.5701726,8.714445572,1377.405267,488.8035677,,,,704.075628,36.71730478,2013,51.221674352
EUFI.PA,885.9196745,465.559282,940.2960662,2057.640817,160.4131187,10.53233982,1684.542431,532.8724194,,21.52324791,,931.8896556,30.92956432,2014,10.612340616000001
EUFI.PA,751.3119216,546.186415,859.1689349,2266.001331,143.3611791,10.62237953,1705.954152,794.1486724,4.037251273,34.26669528,,986.527551,40.45883092,2015,46.556184683
EUFI.PA,1546.797928,841.6166201,1857.096469,4018.020004,178.1754142,13.0196796,2117.781084,1039.671593,,34.16551368,,1174.957917,40.18415256,2016,25.271592681
EUFI.PA,1660.442599,746.4350294,1454.875946,4341.268923,234.3865994,15.72651509,2666.745164,1710.972456,,42.52993752,,1306.694701,42.84158909,2017,24.701735837
EUFI.PA,2191.166133,1741.693358,2658.713307,6996.44558,370.9879452,19.80507268,3564.51698,2930.830964,,47.98525425,,1993.195859,20.08935449,2018,-39.328824948000005
EUFI.PA,1955.91568,1663.753555,3621.024865,8263.886595,402.2770184,23.69584586,4336.57675,3061.278558,33.64758654,67.45926341,9886.033729,2467.331865,29.18906149,2019,44.083688369
EUFI.PA,1798.197431,1772.974912,3970.248638,8769.70159,400.155876,27.49947626,5114.902585,3182.072955,23.99657435,75.55778313,15987.63426,3555.254131,37.32406622,2020,37.993007013
EUFI.PA,3075.476307,2071.812408,3852.955545,10473.25354,851.1227833,33.90711341,6642.403517,4506.961407,20.27491004,88.2811028,23751.66374,4085.124573,20.48408718,2021,53.228268801
TCELL.IS,3996.596753,2067.17987,776.0857143,7874.793506,1654.890571,2.610579398,5743.274675,5249.464286,,35.14706322,9140.61592,5503.842857,7.1056372,2009,28.098280353
TCELL.IS,4284.549164,2312.947826,1542.112375,9350.446823,1113.889276,2.717053815,5977.518395,5870.949833,,41.62174029,9264.153185,6309.646154,8.569286455,2010,7.361271537000002
TCELL.IS,4464.395132,1823.887551,1854.572786,9823.660441,1101.226033,2.663208055,5859.057721,6270.440554,,44.80248646,6360.253715,6470.648142,9.829440925,2011,-14.758143728
TCELL.IS,4475.242569,2068.660828,1875.281316,9101.396497,579.0048661,2.260681577,4973.499469,5789.723992,,53.46461087,8747.617107,5872.020701,7.967852419,2012,28.662318211000002
TCELL.IS,5486.419712,2352.681708,1707.506875,10469.23949,1157.27337,2.680542332,5897.19313,7226.388842,,57.86411356,7140.209231,6716.400629,6.706068421,2013,0.43617115500000203
TCELL.IS,5428.167832,2009.792541,1553.848485,9909.379487,1053.156325,2.417437381,5318.362238,6942.812587,56.20501379,59.46061068,8269.334733,5982.48345,9.120446457,2014,25.079561275
TCELL.IS,5702.897793,2138.919649,1584.596957,10142.83994,757.2499392,2.345985741,5161.168631,7315.850011,69.37309751,62.96150213,5274.720815,5407.021213,8.825413443,2015,-20.042840069
TCELL.IS,3015.345082,2161.489697,1444.865773,8977.345287,701.444644,1.990015958,4378.035108,4914.858916,82.38116961,59.72676954,4296.275555,4646.919807,11.01041603,2016,0.6747501760000016
TCELL.IS,3785.64834,2086.612981,2773.460175,8960.262568,407.772403,1.846943568,4050.687895,4540.155103,81.85771105,61.20828903,7045.654737,4521.836845,12.30958104,2017,59.654495521
TCELL.IS,3713.144893,2434.373977,3308.564001,8968.717076,658.782886,2.121794856,4653.487464,3955.967538,108.2225197,67.49610837,4277.240275,4755.546318,16.42201687,2018,-11.691724753999997
TCELL.IS,3467.879986,2220.256066,3811.779223,8087.689355,379.8209017,1.843136693,4026.793313,3011.090644,116.4191642,58.05214264,4471.521176,4361.552471,10.23438612,2019,21.231943134
TCELL.IS,3250.246978,2127.729955,3413.932144,7685.901747,532.5252608,1.935151187,4226.220179,3034.094218,117.5556588,63.86415927,4275.368461,4527.732813,8.546440848,2020,21.727899598999997
TCELL.IS,2769.56028,1556.143972,2904.52395,6929.277853,608.8904537,1.793776004,3916.003498,2796.658638,6.649366826,69.80990025,2951.774303,4145.9669,7.864744488,2021,1.0294001909999988
PST.MI,,,,,,,,,,,,,,2009,0.0
PST.MI,,,8420.662257,130192.1792,,22.02878732,28772.01941,6549.433087,,,,,,2010,0.0
PST.MI,,,56827.41489,127159.0382,,22.36515128,29211.34774,5863.239917,,,,,,2011,0.0
PST.MI,,,58448.75987,128201.5702,,21.50062196,28082.17735,3686.99288,,,,,,2012,0.0
PST.MI,,,67498.53415,159080.2882,,24.19818596,31605.49266,7455.306629,,,,9587.708465,,2013,0.0
PST.MI,,,71158.0188,184080.5069,,27.61010828,36061.83852,9781.323364,,,,10116.95989,,2014,0.0
PST.MI,,,61801.94278,192293.4108,,26.37527641,34449.01228,10183.2674,,,10134.84262,9096.477348,21.79585572,2015,6.180236285
PST.MI,,,57063.8894,190957.9609,619.014511,25.51220749,33321.74933,10488.59157,,36.79877187,8657.51004,8353.51484,11.17016565,2016,-5.142555957000001
PST.MI,,,57733.3894,203117.1152,667.5323839,26.14273695,34145.29016,8551.303616,5.707976524,48.36248896,9831.744161,8246.425568,15.20548609,2017,6.415366432000001
PST.MI,,,68227.34852,243123.2831,854.8387097,30.17671905,39414.11451,9056.993078,5.257515024,55.95293754,10431.79241,9506.843728,8.933916647,2018,20.498281785
PST.MI,,,68096.84375,239566.7034,1150.795002,24.45233375,31941.00376,9295.577576,4.718863573,68.04444349,14799.9476,9256.583173,9.237875289,2019,45.926097926000004
PST.MI,,,73759.61258,265781.4497,1488.494916,28.00459874,36416.83295,10871.46604,4.349475349,72.20804035,13360.75344,11057.55218,9.358198547,2020,-8.493352726999998
PST.MI,,,98330.48363,332629.4577,1393.77016,27.63108181,35977.03957,14047.38642,4.685347317,78.97437739,17066.5671,12567.17147,10.13107184,2021,41.433997488
NEXA.K,,,,,,,,,,,,,,2009,0.0
NEXA.K,,,,,,,,,,,,,,2010,0.0
NEXA.K,,,,,,,,,,,,,,2011,0.0
NEXA.K,,,,,,,,,,,,,,2012,0.0
NEXA.K,,,,,,,,,,,,,,2013,0.0
NEXA.K,,,,,,15.88901813,2118.332,,,,,,,2014,0.0
NEXA.K,1169.294,550.63,1051.516,5657.1,,13.99021801,1865.183,2585.379,,,,3662.146,,2015,0.0
NEXA.K,1169.294,550.63,1051.516,5657.1,,13.99021801,1865.183,2585.379,,,,3662.146,,2016,0.0
NEXA.K,1592.067,875.873,1138.921,6160.553,,14.7377249,1964.841,2847.972,,,2601.549697,4130.59,26.97731214,2017,12.888682237000001
NEXA.K,1838.907,768.215,1434.477,5961.524,165.265,18.37289701,2449.484,2486.835,,,1577.37602,4170.586,51.98858542,2018,-39.025754161
NEXA.K,1697.967,651.85,1413.461,5735.406,33.127,18.69037528,2491.67,2476.593,379.2769171,72.33980574,1078.97822,4179.485,,2019,-17.81722976
NEXA.K,1375.349,698.99,1542.941,5466.364,-4.493,17.58920089,2332.715,2109.577,864.1941044,67.25467399,1270.425587,4557.16,,2020,76.409151219
NEXA.K,1727.184,876.559,2013.351,5064.226,-652.5,14.73077417,1950.929,1377.445,97.24976069,73.30663288,1035.844889,4539.19,6.358280579,2021,-17.469077376999998
DUK,5273.0,4345.0,14439.0,53077.0,1537.0,31.27182022,13207.0,20988.0,11444.50554,72.15322504,22452.27026,7516.0,22.27245472,2009,21.285305338
DUK,5766.0,4088.0,17015.0,57040.0,1577.0,29.51575111,12731.0,21750.0,11182.73543,71.91627726,23590.2126,9014.0,19.10759691,2010,9.661661339000002
DUK,6223.0,3897.0,18426.0,59090.0,1882.0,32.46127988,14272.0,22522.0,9814.853053,77.82733554,29283.90234,,15.89737043,2011,26.948919743
DUK,6880.0,5528.0,21000.0,62526.0,1943.0,32.69875159,14529.0,22772.0,6966.664232,71.2836966,44915.2,,20.27669102,2012,1.712890872999999
DUK,10122.0,10029.0,40518.0,113856.0,2483.0,31.15130435,17912.0,40863.0,4566.819647,74.3990858,48721.06,,21.20976491,2013,13.902236037000002
DUK,10516.0,8644.0,41095.0,114779.0,3072.0,32.23229462,22756.0,41330.0,4720.270539,75.75665599,59062.78,103115.0,19.36463416,2014,24.31716006
DUK,11575.0,11233.0,42382.0,120557.0,3218.0,31.83734088,22509.0,40875.0,4503.238934,75.15777512,49139.91125,11237.0,20.66191048,2015,-10.166803435999999
DUK,8322.0,11400.0,42501.0,121156.0,3152.0,32.23487032,22371.0,39727.0,4307.960776,75.56725559,53475.62929,11620.0,21.26703527,2016,14.175004961
DUK,8039.0,11551.0,50382.0,132761.0,3244.0,32.91316932,22743.0,41033.0,4042.198078,69.67188008,58872.82671,13812.0,22.08179532,2017,13.008615955
DUK,8453.0,12482.0,54442.0,137914.0,3199.0,33.66428571,23565.0,41739.0,3906.32173,64.74795635,61521.33326,15174.0,21.79997575,2018,8.041228035
DUK,9714.0,15041.0,57939.0,145392.0,3339.0,34.63418079,24521.0,43817.0,3384.093167,69.97010983,69117.37539,14614.0,18.84504132,2019,10.629695169000001
DUK,9163.0,14752.0,61261.0,158838.0,3706.0,34.40192044,25079.0,46822.0,3134.215333,69.90009847,67384.36575,17080.0,33.38924951,2020,6.993815734
DUK,8682.0,16305.0,62736.0,162388.0,3771.0,32.34146341,23868.0,47964.0,3090.085143,69.47005439,80704.11972,17913.0,27.04214605,2021,10.967813113
MOCORP.HE,1019.13588,780.5314435,5.730979438,1204.623922,120.1324012,10.18413767,1702.380453,316.601669,,,1587.191484,120.6301282,15.19133468,2009,98.669873168
MOCORP.HE,923.3808624,612.5808853,104.9361507,1302.181756,58.32712832,7.507132277,1256.513772,450.9534444,,,2811.416871,164.6337972,117.9712216,2010,74.88623243650447
MOCORP.HE,1001.805899,743.0941074,110.0929704,1428.666979,36.40032174,7.149045283,1297.036987,477.2924888,10.1809211,65.42100449,2157.159323,170.4233831,27.38159716,2011,-15.508987636
MOCORP.HE,1320.2589,1122.718447,86.08414239,1840.0,118.0673608,9.881536382,1793.656958,515.7281553,6.22414782,63.15836508,2563.149179,184.3365696,17.0948792,2012,24.544890857
MOCORP.HE,1529.580958,1276.651889,129.1693055,2154.449018,183.9274471,15.17954832,2754.116529,622.097319,4.937701307,69.52353037,1923.523843,215.0622757,10.08494679,2013,-23.271767594
MOCORP.HE,1473.870852,1004.480853,326.4425324,2103.389504,154.1901269,14.52953608,2627.34695,656.1838524,4.974581392,81.51204003,976.3333462,223.0805179,56.99064449,2014,-48.183633881999995
MOCORP.HE,1125.143652,772.6365451,330.6115043,1744.510978,51.8134715,9.401768485,1696.727757,538.6802153,7.378899412,81.17117935,680.4514457,186.2940785,104.1666667,2015,-5.868572961999998
MOCORP.HE,1023.663948,772.6892627,368.2627252,1663.100965,57.58417451,7.673550844,1304.503644,436.3549484,11.0977386,75.27930829,961.0413037,185.0544629,,2016,46.745248913999994
MOCORP.HE,915.2649285,674.5164003,238.4356602,1500.210261,-121.0181633,6.14040158,1112.174096,520.1850294,12.01974518,71.03109392,1559.677299,163.6879731,,2017,41.016931964
MOCORP.HE,1007.425535,719.6410792,274.1089958,1627.61963,11.83697372,7.567935034,1372.104461,556.2553232,8.869599886,73.63073544,643.7513196,295.701827,,2018,-67.817810451
MOCORP.HE,1005.023397,780.9202679,230.6404257,1557.252959,-53.69462034,7.565015214,1373.405817,429.3971924,84.71597486,80.64573672,1180.622048,179.7183228,,2019,83.625765606
MOCORP.HE,1034.347465,982.8935273,323.4087393,1661.211129,45.89623936,7.462979609,1356.747304,421.608412,89.90111121,81.3861624,8332.123954,233.840773,20.03578256,2020,49.92717474
MOCORP.HE,3246.213972,2063.996092,1642.647777,6798.974108,348.5965358,5.495061982,4053.492916,2487.787005,27.38158969,71.78904596,8774.439931,1315.339521,34.31718062,2021,-0.36787977599999877
VTYV.L,1248.978368,150.6135642,163.4172383,1287.540039,15.25019966,3.307140312,412.9323836,924.775124,3.355740289,51.91243111,898.7116872,32.50062161,,2009,16.456454539999996
VTYV.L,1255.017446,145.1634789,3.77520031,1322.131042,8.212720454,3.526646949,454.744443,1118.774231,3.398157087,38.98782166,826.8149314,35.38543551,39.98225274,2010,0.9243422440000018
VTYV.L,1354.975276,222.2128629,23.90534575,1453.911429,22.69941626,3.381726938,465.838364,1108.797791,2.334614543,41.74727086,876.7362378,34.52041119,30.96820129,2011,8.681946074999997
VTYV.L,1446.85495,323.4934986,8.391977754,1542.811204,36.80455588,4.105829109,566.6868621,1131.831104,1.874095276,47.85240614,1202.001326,35.38549968,24.75105012,2012,30.30438469
VTYV.L,1560.016251,335.4253677,8.434224425,1669.107012,61.93926898,4.992009692,691.5300236,1233.198992,6.003170404,42.97780235,1692.390688,,22.95546617,2013,34.468055444
VTYV.L,1696.584494,371.3100776,49.4296452,1815.009685,100.0499684,6.620175582,920.514561,1341.471168,4.518320409,51.00182222,1776.75706,,13.33669653,2014,14.057766796
VTYV.L,1925.805899,430.8842309,73.11645436,2031.357648,162.56625,8.76327344,1260.418289,1369.044134,3.93703724,50.6786877,1932.374499,,11.97527499,2015,17.56328970399999
VTYV.L,2130.155338,567.5985969,2.946118022,2233.565702,181.1066623,9.709069886,1394.953723,1411.541296,4.923892869,53.83890691,1308.080901,,7.914048734,2016,-12.429592265
VTYV.L,1940.083144,548.1903188,0.0,2011.159084,150.5762737,9.063694671,1301.199053,1253.240649,5.185934585,53.647258,2049.955064,,14.21987941,2017,37.506071655999996
VTYV.L,2119.635715,551.4552481,34.06253378,2140.81856,135.1317475,9.660088789,1389.340342,1427.651065,4.607012263,57.76824581,1481.956479,8.022105718,11.02662153,2018,-24.12856865
VTYV.L,1974.72955,384.7642496,46.43695464,2020.176558,181.1057036,9.415215402,1354.028678,1353.608971,4.165317993,53.8156304,2670.884584,4.662703475,12.79713122,2019,52.526901597999995
VTYV.L,2212.637232,508.6131,30.48926014,2380.254574,195.8178726,10.58498334,1499.294617,1686.510209,3.179001136,59.02249989,2855.002228,40.31821798,18.76485509,2020,11.680961057000006
VTYV.L,3304.594118,1321.385892,472.0661225,4966.287925,161.3207547,11.20170082,2477.168875,3001.329013,8.735880685,61.89954778,3560.990551,89.26945322,12.60660782,2021,34.720568718
BTU,1971.3,1856.2,2793.6,9695.6,984.8,363.5938433,6561.0,3118.1,130.6644433,58.11716956,,9452.6,,2009,0.0
BTU,2189.0,1312.4,2752.3,9955.3,522.2,327.9019491,5847.0,3749.7,119.6920953,73.37467103,,9856.5,,2010,0.0
BTU,2958.2,1513.7,2750.0,11363.1,852.7,24.70865834,6668.2,4660.7,85.49654884,69.75403971,,10365.7,,2011,0.0
BTU,3005.9,1823.7,6657.5,16733.0,1009.6,29.21161672,7895.9,5485.1,83.61090932,70.09320481,,14572.0,,2012,0.0
BTU,2575.5,1674.1,6252.9,15809.0,,30.13992537,8077.5,4904.9,153.5934816,72.32425131,,15431.2,,2013,0.0
BTU,1992.7,1801.8,6002.4,14133.4,104.5,393.8804953,7013.7,3908.7,158.7868691,71.54382771,,15327.0,,2014,0.0
BTU,1711.0,1863.1,5986.8,13191.1,-267.6,379.452514,6792.2,2724.8,169.7603325,66.27266087,,15275.9,,2015,0.0
BTU,1322.5,7336.8,6241.2,10946.9,,309.9005525,5609.2,916.9,188.793643,73.31509638,,14290.1,,2016,0.0
BTU,2090.6,1011.8,20.2,11777.7,,257.6666667,4715.3,173.9,217.7795332,77.80920398,3865.838097,13968.6,,2017,28.867434955
BTU,2190.0,1244.9,1460.8,8181.2,,54.42731707,5578.8,3606.4,1573.895876,77.75734003,3279.309541,5510.4,4.367903773,2018,-20.098138482
BTU,1955.6,1058.5,1367.0,7423.7,418.9,46.13057851,5581.8,3395.6,1660.0385,73.04827775,882.816,6164.4,3.392945501,2019,-98.233174756
BTU,1613.9,975.3,1310.8,6542.8,58.4,44.58437801,4623.4,2613.8,2242.072819,65.42960427,235.698,6171.3,,2020,-69.217226383
BTU,1420.3,790.6,1549.5,4667.1,-1870.3,29.48925281,2881.1,929.6,1809.191152,61.85727141,1282.918,4422.3,,2021,238.752396709
AGNr.AT,375.7875344,239.0979299,120.1735508,613.1451755,37.79453829,10.86580846,855.0250346,297.4170895,,,352.4557662,133.0306817,5.497577163,2009,38.70328866500001
AGNr.AT,429.5517523,191.0740423,119.3142931,661.1021159,30.66897424,11.3290209,891.47499,321.4861135,,,198.3413773,208.2995619,,2010,-39.987390155
AGNr.AT,382.6788175,183.5227209,138.0919805,598.4466591,-32.58533856,10.04693589,790.588362,268.8018327,,,116.0539707,220.304381,,2011,-45.29627607499995
AGNr.AT,320.1932557,178.3165955,127.4777735,541.733877,-36.18208204,10.99265877,865.006822,219.1830809,,,181.9791894,190.2629385,,2012,48.273894006
AGNr.AT,283.8042406,177.051958,97.35286046,523.6291825,-20.6355715,9.43752016,742.634592,203.6763643,,,554.5161214,195.0493324,6.384010626,2013,127.253917444
AGNr.AT,466.1515655,295.2913517,81.16257525,771.5811502,79.37199395,12.20818594,960.657146,292.598675,,,656.8182108,210.3673063,6.382932525,2014,34.52404616
AGNr.AT,428.2497671,345.7296437,70.75017238,762.0714208,87.33104064,14.01708266,1102.998488,264.9153935,,,583.6714875,195.4824291,5.823498337,2015,10.416969262
AGNr.AT,428.6193895,361.6107666,60.13395815,726.3539927,76.41702327,13.56594746,1067.498843,241.0643129,,,523.6602815,213.2174933,12.00671934,2016,10.012422904999998
AGNr.AT,444.9967199,335.7901808,49.12998318,684.1483074,34.72252167,13.63152542,1072.659146,256.8030383,741.080427,50.35274978,778.7692931,219.0474769,11.17774871,2017,33.298458056
AGNr.AT,571.7584602,434.4979067,37.93257039,817.626456,74.27344538,17.19034611,1352.701287,297.4296254,935.1273373,51.53664069,666.035676,,7.571536954,2018,-2.7931317249999568
AGNr.AT,535.8692197,421.7038834,26.30244747,832.53896,76.20361955,17.30683239,1361.867545,318.6969561,938.4855245,56.03582347,740.9740771,320.674844,9.351319963,2019,20.518744163999997
AGNr.AT,801.9870749,568.4478062,607.5615542,1494.796919,86.36053749,18.64473794,1467.146784,368.1648208,1025.475081,54.91782553,494.9338764,573.8244849,,2020,-4.943742987999995
AGNr.AT,735.4996947,727.9869687,1053.203346,1759.889973,-271.414791,6.442607847,506.96617,94.74959697,1025.475081,54.91782553,492.5231516,837.056192,,2021,18.011567207
AWI,1261.5,385.4,497.0,3351.8,133.0,60.15957447,3393.0,1743.2,309.4606543,28.60420057,1935.067814,1233.1,35.09328648,2009,97.03835537900001
AWI,1331.6,357.3,472.6,3302.6,81.5,48.77192983,2780.0,1899.3,305.7553957,23.79898405,2156.202883,1319.2,77.01962632,2010,49.268001061999996
AWI,1020.7,382.9,874.9,2922.4,100.8,45.15120275,2627.8,1090.8,319.6590304,29.64318367,2220.487958,1337.7,27.65149449,2011,8.551845648
AWI,1209.3,386.2,843.0,2994.7,131.0,46.31122449,2723.1,1130.2,308.4719621,36.46846075,2586.087929,1386.7,18.08335035,2012,37.145917457
AWI,1019.9,384.7,1071.0,2854.3,149.0,40.8184874,2428.7,719.1,329.3943262,45.96663535,2703.724643,1588.8,30.11131588,2013,15.800167961000003
AWI,884.0,410.9,1066.5,2916.6,119.0,43.27739726,2527.4,673.2,328.400728,46.28729174,2431.678456,1606.8,19.09743419,2014,-7.557239904000001
AWI,811.5,388.1,1042.6,2606.2,129.0,23.36281589,1294.3,649.1,,41.78553083,2193.811858,1706.7,79.64925811,2015,-8.360377006
AWI,880.8,436.3,988.3,2687.2,126.0,14.40250447,805.1,768.8,,39.53474957,2306.778687,1051.9,28.39345999,2016,10.150927287000002
AWI,406.2,224.1,873.6,1758.0,128.0,15.03231598,837.3,266.4,,44.05939778,3196.782844,1115.1,21.81054543,2017,41.184591600000005
AWI,648.9,269.9,850.2,1873.5,163.0,16.57884972,893.6,419.3,,49.55863642,2885.244951,861.3,11.95802673,2018,-0.6656551289999992
AWI,717.6,549.5,819.8,1838.3,191.0,18.71976967,975.3,226.0,,49.54962123,4557.352362,913.9,20.56812411,2019,51.654327464
AWI,244.4,155.2,610.8,1493.3,237.0,20.97171717,1038.1,364.9,,55.32203803,3560.286877,1007.4,,2020,-14.264907852
AWI,311.8,172.3,736.3,1718.5,175.0,19.55949896,936.9,450.9,,55.98882262,5512.880258,1056.6,31.31843829,2021,27.784080417
DAE.S,598.4628363,307.9013966,245.7587403,1323.366764,96.24165789,79.51845356,1261.411566,777.1112569,,,704.9970981,881.9945637,12.14013742,2009,40.153591554
DAE.S,527.6677933,275.5190729,150.8450024,907.4843071,53.64847121,70.77660969,1124.09464,575.8570739,,,1043.826819,975.0845002,13.52707564,2010,32.97070274
DAE.S,505.1955008,239.7429031,90.94804499,907.3379754,108.724535,91.791196,1459.560793,625.0669523,,,748.5281514,1015.532941,9.410460502,2011,-25.797425271999998
DAE.S,540.8489761,221.0964164,60.04692833,951.3651877,105.1021523,70.37934416,1120.413823,686.2201365,,,1191.556225,1035.302901,13.75712716,2012,50.029729942
DAE.S,691.6439104,317.9683233,362.3156745,1178.590934,135.8261425,70.68894429,1127.580557,601.7476789,,,1758.436571,941.8896778,19.83966945,2013,39.995928495
DAE.S,777.2177419,290.9946237,258.5125448,1257.952509,135.3298807,84.52785124,1377.688172,740.1433692,,,1627.24513,891.2410394,18.65685872,2014,6.657568219999998
DAE.S,704.2551051,207.2226134,184.3878885,1166.683432,101.904861,74.28137852,1219.796801,757.6702545,,,1883.457919,857.6601952,26.13388055,2015,20.803343522340874
DAE.S,674.4859253,195.9472949,158.7143142,1127.071272,82.74612442,69.30562525,1163.106408,724.7953683,,,1764.742371,856.7578359,23.66487527,2016,1.6799637817106783
DAE.S,708.1941442,204.8536058,159.3633327,1195.814502,69.30792377,71.86842065,1194.537237,791.4128512,,,2509.550072,921.8903517,58.88309643,2017,34.063545915
DAE.S,753.0534743,371.7540799,167.6075131,1333.880735,132.1863646,77.96849624,1325.464436,922.2005542,83.37896568,46.93686009,1597.886394,1109.411885,15.9693307,2018,-36.05421806
DAE.S,651.7220298,309.2520889,287.038924,1339.718769,121.0,63.58863089,1081.006725,843.0813124,82.35017735,50.13815966,2423.276929,1204.809456,22.51240356,2019,45.948364018
DAE.S,549.5970242,313.0812151,294.7923125,1200.351312,84.56486043,63.85009056,1085.45154,697.5614796,86.17607187,52.32751888,3675.595914,1277.846663,61.25975806,2020,38.736734038999955
DAE.S,562.3093436,225.5112417,232.1771551,1250.593153,-388.185181,54.71631653,930.1773811,830.527624,75.23512481,47.10774401,5545.43464,1290.362671,56.19171158,2021,27.399999715
ENAE.WA,1277.232692,487.5565687,70.17291456,4047.92874,,4.723055114,2079.622425,3037.208713,,,3302.178121,3767.154677,19.05745734,2009,56.816923469
ENAE.WA,1345.767268,507.1525447,56.09479866,4274.918904,179.2318967,5.664445588,2500.527475,3267.914569,,,3540.503925,4155.903943,17.02256028,2010,14.702706717
ENAE.WA,1387.085279,536.8047377,40.14754653,4344.062606,214.3780218,6.007741161,2652.072758,3334.204399,,15.46547508,2309.941104,4280.062267,9.771032147,2011,-21.592534602
ENAE.WA,1259.183406,588.1409343,35.92924213,4117.024041,258.98762,6.393411131,2822.323905,3038.074944,3855.851132,22.95517535,2253.632271,4080.974738,10.16005477,2012,-9.580539680000001
ENAE.WA,1189.390884,656.0133558,26.77061722,4758.990858,224.3543544,7.41050894,3271.314186,3530.642505,3165.144736,35.35852077,1998.342063,5208.781769,8.006876494,2013,-7.377463892999998
ENAE.WA,1312.072944,755.0596817,280.9287135,5414.18435,235.1637081,6.872903023,3033.992042,3802.893236,3480.083719,34.98363319,1906.608469,5992.21817,7.504986866,2014,19.265463014999998
ENAE.WA,1063.78978,523.9472048,627.7454638,5117.867842,237.8296502,6.309826762,2785.426205,3395.615002,,32.90512169,1281.680661,,5.489407387,2015,-24.930537868
ENAE.WA,1219.777738,613.9104835,1523.915071,5859.606964,238.7359951,5.686428556,2510.231693,2889.849107,,35.17720271,1002.678898,6642.674024,,2016,-11.690119676999998
ENAE.WA,1207.392708,697.6767484,1609.009922,5866.471967,209.0197961,6.096232044,2691.136402,2911.180395,4635.542079,35.73410537,1458.412953,6797.099821,5.678283282,2017,25.579454587999997
ENAE.WA,1790.364561,1221.038525,2373.843833,8133.814243,340.3228257,7.42259487,3276.64943,3757.137235,6045.96324,40.41743531,1162.803726,9031.779138,5.030513366,2018,-6.923988520000007
ENAE.WA,1852.648876,1285.291868,2229.107415,8012.841939,180.6732439,7.676452503,3388.712998,3769.555045,6711.747408,42.04355758,919.8415177,8835.694307,3.514544397,2019,-17.239314938
ENAE.WA,2386.457949,1715.967308,2751.987081,8659.070393,104.7096519,9.434051748,4164.592143,3811.15555,5292.135841,35.45117657,775.4911955,9344.536515,,2020,-3.434805044000001
ENAE.WA,2179.188377,1820.709935,2250.041319,8019.603177,297.9182758,11.04752807,4876.849293,3229.539052,3828.557163,39.24664007,927.7576654,10107.33197,,2021,41.231874546
G24n.DE,,,,,,,,,,,,,,2009,0.0
G24n.DE,,,,,,,,,,,,,,2010,0.0
G24n.DE,,,,,,,,,,,,,,2011,0.0
G24n.DE,,,,,,,,,,,,,,2012,0.0
G24n.DE,,,,,,,,,,,,,,2013,0.0
G24n.DE,,,,,,,,,,,,,,2014,0.0
G24n.DE,81.90649005,109.0884897,768.8296135,2655.405553,,,317.9834271,1281.030666,,,3871.836066,24.12871227,,2015,12.870881036
G24n.DE,127.7885774,94.35931408,838.4585311,2360.085142,90.16380434,4.191371571,427.4280253,999.8186379,5.689911573,31.84300021,3826.293103,24.14939021,63.02051311,2016,5.3222829460000005
G24n.DE,101.1091253,118.0613961,707.970984,2240.219722,86.4209567,4.315526632,464.7918419,1041.600084,6.679134502,39.64550122,4395.076834,25.80424727,36.37159918,2017,2.426110278000002
G24n.DE,138.2840897,190.9693982,737.963796,2567.703123,161.660821,5.264635938,566.918583,1278.170847,2.543571183,54.27540815,4941.75177,32.51160615,33.1552833,2018,20.580934525000004
G24n.DE,157.2151115,158.792091,929.1379943,2826.304019,225.5741269,3.388310363,364.9967887,1344.746078,1.970896051,51.1158626,7102.250588,85.77277732,375.7170172,2019,41.378962594
G24n.DE,829.9688362,236.3170639,955.8549873,2725.368249,138.6433313,3.655981866,392.0554671,1181.444073,2.008688231,70.36084206,8713.680626,65.66262359,81.92514937,2020,17.294305940999998
G24n.DE,2161.006351,174.1182218,404.1585247,4299.451637,179.9589362,4.229972978,432.1226185,3436.510747,,72.40090253,5814.022374,120.1856375,56.77994305,2021,-7.832069949999998
APH,1335.864,634.832,786.459,2994.159,419.151,4.524937748,3236.471,1349.425,,26.60172888,7919.73714,855.279,24.45093928,2009,70.007163338
APH,1420.395,503.159,753.449,3219.184,317.834,4.053174352,2820.065,1746.077,,27.70348544,9216.00162,908.062,20.4818155,2010,19.047687225999997
APH,1992.13,654.99,799.992,4015.857,475.705,5.039105338,3554.101,2320.855,,25.89443885,7522.904558,978.004,14.63475973,2011,-11.687561239000003
APH,2181.237,642.415,1377.129,4445.225,524.291,5.732245787,3939.786,2171.769,,23.14096215,10374.1459,1036.37,20.14998817,2012,39.198435575
